comment,comment_length,word_count,bert_sentiment
HUELE MUY RICO 😍,16,4,positive
ufff uno de los mejores del mundo 🥰,35,8,positive
Mi favorito por siempre!!! Huele y dura bastante!,50,8,positive
no me gustó o no le quedó a mi piel.😏,37,10,neutral
Lo amo lo uso por varios años ya! Me encanta!,45,10,positive
bueno ya lo anote😏,18,4,neutral
yo lo tengo,11,3,neutral
😁😁😁,3,1,positive
"es el que huele a talquito de bebé, el floral es Bloming bouquet",64,13,neutral
tengo que aceptar que mi ex lo tiene,36,8,neutral
"huele horrible, pero ese es mi punto de vista no aplica para todos",66,13,negative
"miss dior huele a señora no me gusta, prefiero Chanel 5 es más juvenil",70,14,neutral
no me dura 😪,12,4,negative
"Lo amo es mi perfume favorito, en el cuerpo me dura hasta el otro día y cuando me lo compre lo use en una blusa que no use durante meses y cuando me lo puse seguía oliendo🤍",172,37,neutral
😁😁😁,3,1,positive
es caro q cuesta,16,4,neutral
alguien sabe uno que se parezca al hello brilliant de Mary kay?,63,12,neutral
😁😁😁,3,1,positive
🥰🥰🥰,3,1,positive
😳😳😳,3,1,neutral
Es el mejor yo lo uso,21,6,neutral
😂😂😂,3,1,neutral
🥰🥰🥰,3,1,positive
🥰🥰🥰,3,1,positive
Si buenazo,10,2,neutral
Yo lo tengo pero mis expectativas eran más altas no digo que huela mal huele bien pero no es mi favorito,104,21,neutral
Huele a viejita 💗😭,18,4,positive
😁😁😁,3,1,positive
😳😳😳,3,1,neutral
Recomiendan para persona 50 años?,33,5,neutral
pero queda???,13,2,neutral
Quiero emprender necesito información,37,4,neutral
yo lo odio la vdd nunca mas me lo volveria a poner y de dulce nada huele a viejita la vdd prefiero el carolina herrera good girl ese huele hermoso y en invierno huele muy elegante,179,36,neutral
precio,6,1,neutral
😂😂😂,3,1,neutral
🥰🥰🥰,3,1,positive
quiero uno,10,2,neutral
No me gustó 😩,13,4,negative
precio cdmx,11,2,neutral
de donde son?,13,3,neutral
🥰🥰🥰,3,1,positive
🥰🥰🥰,3,1,positive
😳😳😳,3,1,neutral
no me gustó 😞,13,4,negative
😳😳😳,3,1,neutral
Muy rico,8,2,neutral
Me das informes,15,3,neutral
$$$?,4,1,neutral
Yo lo amo,9,3,neutral
Las que dicen que aroma a abuelita es porque es un perfume atalcado,67,13,neutral
Huele riquísimo pero la fragancia no dura mucho,47,8,neutral
yooo tengo uno 🥰🥺🥰🥺🥺🥰🥺🥰,23,4,positive
a mí no me duro nada...de lo regale a mi madre y lo mismo...un dineral y no dura nada,87,19,neutral
precio,6,1,neutral
precio,6,1,neutral
No lo soporto y para acabarla me duró como 2 días el olor🥴,58,13,neutral
Precio,6,1,neutral
No me agradó lo deseaba pero no no convence,43,9,neutral
precio.,7,1,neutral
.🥀,5,1,neutral
🥰,1,1,positive
precio?,7,1,neutral
Mi favorito es el rose and roses,32,7,positive
mi favorito 😭,13,3,neutral
😳😳😳,3,1,neutral
huele a vieja jaja no me gusto,30,7,neutral
yo amo ese perfume es spr bueno lo recomiendo,45,9,neutral
para mí cumple,14,3,neutral
me fascina,10,2,neutral
🥰🥰🥰Deli es el mío y no lo cambio por otro,41,10,positive
Es el que tiene mi mamá,23,6,neutral
😍😍😍😍😍,5,1,positive
𝑦𝑜 𝑙𝑜 𝑡𝑒𝑛𝑔𝑜 [photo],19,4,neutral
No me gusta como huele después 🙂🙂,33,7,positive
El Valentino y Prada también son perfectos miss Dior lo uso de día mientras el Valentino lo uso de noche y el Prada lo uso en ocasiones especiales,146,28,positive
Tienen el de melanie martinez??,31,5,neutral
yo lo quería olerlo y casi no olía pero la botella si está muy bonita,69,15,neutral
La,2,1,neutral
Osorio,17,1,neutral
lo que es Chanel y Dior sus fragancias huelen a viejitos jajaja,63,12,neutral
na la.neta huela a caca,23,5,neutral
💯 recomiendo,12,2,neutral
Mmm huele a señora 🤣,20,5,neutral
"Ufff fue el primer perfume de mar a de que logre comprar y hasta la fecha cuido cada mililitro, es delicioso y el olor te dura todo el día, lo amoooooo 🥰",153,32,positive
"es muy feoxd, me lo compré con toda la ilusión del mundo y cuando lo olí me dio ganas de devolver xd.",101,22,neutral
eso me dura 1 día ya no tengo,29,8,neutral
"Huele a señora, sin duda el mejor es el blooming bouquet",56,11,neutral
LANA DEL REY 👑,14,4,neutral
"me encanta muy femenino,huele exquisito!",40,5,neutral
Tiene olor a viejita 🤨,22,5,neutral
era más hermoso la botella en 1990,34,7,neutral
$$,2,1,neutral
Como lo. Pido,13,3,neutral
El Parfum es mucho mejor en mi opinión,38,8,neutral
Huele a vieja 🥰😁,16,4,positive
"a que huele, o a que perfume se asemeja?",40,9,neutral
Yo tengo un mini Dior y si es muy agradable el aroma es muy bueno.,66,15,neutral
A mi me mareo mucho! no lo aguanté ni 15 minutos,48,11,neutral
Yo quiero pero para juvenil,27,5,neutral
Lo amo es mi fav,16,5,positive
"Es demasiado dulcee🥲😭, me da mareos, preferí comprar POISON DIOR es dulce también, pero no hizo doler la cabeza",111,19,neutral
❤️‍🔥❤️‍🔥❤️‍🔥,12,1,positive
"Lo oli en una señora y me encanto, me lo compre y m lo puse y no m gusto. Busquen perfumes q se adecuen a su ph no importa si es d marca o no",141,35,neutral
Si huele bonito pero es más como para las directoras de las escuelas que iba 😂,78,16,neutral
🥰🥰🥰🫠,4,1,positive
que es eso de que huele a viejita?,34,8,neutral
Soy de Cancún como compra,25,5,neutral
Camilo detallito por ser una novia pancito de Dioss,57,9,neutral
ya sabes que quiero para navidad 🎄😂,41,7,neutral
Huele a viejito :(,18,4,negative
quiero,24,1,neutral
"ese es mi favorito DIORMiss Dior Eau de Parfum y lo combino junto con él de (Valentino Voce Viva Eau de Parfum) pero recuerden hacer la prueba con tu (PH) porque si tu sudor mata él aroma? es como comprar un perfume barato. por eso cada que compres un perfume, siempre debes hacer la prueba. para saber si dura en ti!",317,61,neutral
@ Witsel Mejia Dy,22,4,neutral
😳😳😳,3,1,neutral
precio,6,1,neutral
y el aroma es de larga duración?😳,33,7,neutral
Romase,6,1,neutral
Cómo puedo hacer para k me manden muestras,42,8,neutral
"me interesa yna muestra, como la puedo adquirir",48,8,neutral
🥰🥰🥰,3,1,positive
😁😁😁,3,1,positive
"Lo confirmo me encanta, y me lo chulean mucho",45,9,neutral
precio,6,1,neutral
😳😳😳,3,1,neutral
siento que la aroma no va conmigo,33,7,neutral
Tengo que admitir que si huele bien rico 😫,42,9,neutral
donde se puede adquirir,23,4,neutral
jajaja tanto le hacía ilusion al perfume y terminó oliendo a perfume de avon😂😂😂 no me gustó nada o quizá no es mi estilo,120,24,neutral
cuánto vale,11,2,neutral
Ese huele súper rico me duró tres días en mi sueter y no se quitaba lo recomiendo muchisimo,91,18,neutral
"Si huele riquísimo,, yo ya lo tuve 🥰",36,8,positive
😳😳😳,3,1,neutral
Yo compré pero nunca me llegó el pedido,39,8,neutral
olor a jabón,12,3,neutral
Huele dulce? 😍,14,3,positive
alô Brasil 🇧🇷 Miss Dior um fenômeno!!! temos disponível no site,63,11,neutral
k rico cuanto,13,3,neutral
😳😳😳,3,1,neutral
los precios por favor,21,4,neutral
precio,6,1,neutral
Delicioso me encanta 👌💯💯,24,4,positive
El mejor del,12,3,neutral
Yo lo tengo,11,3,neutral
tienes mis Dior Chery,21,4,neutral
a mi me huele a abuelita,24,6,neutral
😳😳😳,3,1,neutral
que precio tienen,17,3,neutral
tiene razón,11,2,neutral
🥰🥰🥰,3,1,positive
que delicioso,13,2,neutral
🥰,1,1,positive
"lo compre,y no me gusto para nada 😳",36,8,neutral
precio,6,1,neutral
🥰🥰🥰,3,1,positive
ES EL Q UTILIZA BABY(NOSE COMO SE ESCRIBE SU NOMBRE) EN 3MSC AMO-,65,13,neutral
😳😳😳,3,1,neutral
me encanta 🥰🥰,13,3,positive
🥰🥰🥰,3,1,positive
"hola, más o menos cuanto cuesta el envío?",41,8,neutral
Me encanta,10,2,neutral
Haces envíos a CDMX?,20,4,neutral
Mi mama lo tiene y la vdd es muy bueno,38,10,neutral
yo lo uso y lo amo,18,6,neutral
valor,5,1,neutral
"Me da tanta risa como la gente le pone edad a los perfumes xd que si es el Coco Mademoiselle o este de Dior, ya es de señora. 😂 Pónganse el perfume que más les guste y déjense de cosas.",185,40,neutral
yo quiero,9,2,neutral
precio,6,1,neutral
Me encanta huele precioso,25,4,neutral
precio,6,1,neutral
es demasiado exquisito,22,3,neutral
De los mejores 2024,19,4,neutral
No me gusta tanto!,19,4,neutral
Mi preferido,12,2,neutral
Huele delicioso pero como a muy señora,38,7,neutral
yo lo amo pero no eh podido tenerlo de nuevo 😭😭😭,48,11,negative
porque no me contestas en WhatsApp,34,6,neutral
donde se consigue,17,3,neutral
"no chicas, huele a señora",25,5,neutral
dura muy poco su mamá olor,26,6,neutral
precio,6,1,neutral
dónde los ubico estoy interesada en uno de ellos,48,9,neutral
precio y donde lo encuentro,27,5,neutral
Más de 200 dólares,18,4,neutral
"Yo lo tengo, me gusta y me hace sentir elegante pero no es sexy jajajajajaj",75,15,neutral
😳😳😳,3,1,neutral
precio,6,1,neutral
Lo amo,6,2,neutral
hola estan en honduras,22,4,neutral
el mío 😍,8,3,positive
mi perfume favorito mis dior,28,5,neutral
donde.lostie nen porfa,22,3,neutral
El precio desculpe,18,3,neutral
muy caro para la proyección que tiene😞,38,7,negative
Que precio tiene Vulgary peur home para caballero,49,8,neutral
🥰🥰🥰,3,1,positive
cuál es su costó,16,4,neutral
Yo no cambio la vida es bella x siempre favorito mi favorito,60,12,neutral
para una primera cita?🥰,24,4,positive
y cuanto vale?,15,3,neutral
delicioso me encanta!!,22,3,positive
Cuánto sale?,12,2,neutral
pueden decirme en dónde están ubicados,38,6,neutral
por favor compartir catalogo y precio,37,6,neutral
muy dulce 😏,11,3,neutral
es riquísimo 🥰,14,3,positive
uno de mis favoritos lo amo 🥰,29,7,positive
Amor mí sinceramente no me gusta muy básico,43,8,neutral
es riquísimo yo lo tengo,24,5,neutral
yamameporfa,11,1,neutral
hola,4,1,neutral
sii también el precio🤦,22,4,neutral
sii yo compre su rreplica y si esta rrica y magine se como vuele el original que cuesta,87,18,neutral
al principio huele muy a viejo y después el olor cambia a algo más decente pero no es tan dulce como dicen,106,22,neutral
LO DESEO TANTO DESDE HACE TIEMPO,32,6,neutral
precio,6,1,neutral
🥰🥰🥰,3,1,positive
Me encanta,10,2,neutral
😳😳😳,3,1,neutral
para mí huele a viejita,23,5,neutral
me encanta 😍,12,3,positive
😍😍😍😍,4,1,positive
Yo lo tengo y me encanta,24,6,neutral
cuantoooooo,11,1,neutral
precio?,7,1,neutral
no es para tanto,16,4,neutral
😂😂😂,3,1,neutral
Channel 5. Lo amo.,18,4,neutral
lo amo y más x k me lo regalo mi amor imposible,47,12,neutral
precio,6,1,neutral
🥰🥰🥰🥰,4,1,positive
yo tengo el Valentino born in roma donna,40,8,neutral
😳😳😳,3,1,neutral
🥰🥰🥰,3,1,positive
precio,6,1,neutral
Que precio tiene,16,3,neutral
de dónde son,12,3,neutral
🥰🥰🥰,3,1,positive
🥰🥰,2,1,positive
me encanta 💖,12,3,positive
huele rico pero ya después te huele como a talco,48,10,neutral
lo quiero,9,2,neutral
lo quiero porfabor,18,3,neutral
Trejo,14,1,neutral
yo viendo esto usando los perfumes de la bodega Aurrerá 😪,57,11,neutral
cuál es el aroma que usualmente huele más fuerte que los demás? es que yo tengo un dulce y según decían es fuerte y solo dura un ratito o solo lo huelo yo 😭,156,34,neutral
precio?,7,1,neutral
Donde lo consigo,16,3,neutral
🥰🥰🥰,3,1,positive
Unos de mis perfumes preferido y da para toda ocacio el Primeri🥰,64,12,positive
🥰,1,1,positive
casi Entero se me rompió 😔,26,6,neutral
cuánto cuesta?,14,2,neutral
A mi me gustó pero para mi mamá 😅,33,9,positive
"Nada como el original del 2012 aún lo tengo. Compré 3 botellas antes de que. Lo reformularan. También me gustó el del 2017, pero esta versión no",144,27,neutral
donde se encuentran uvicados perdonen,37,5,neutral
estos son os dup arabes.toenen mas fijacion q los francesez,60,10,neutral
huele rico pero luego se va el olor y ya no lo sientes ni te queda el olor en la ropa,85,21,neutral
Prefiero el Irresistible de Givenchy 🥰,38,6,positive
mentiras no es es mejor huele rico pwro no es la gran cosa,58,13,neutral
Olor para señora,16,3,neutral
demasiado fuerte 💪 💪 pero bueno,31,6,positive
Quisiera una muestra.,22,3,neutral
Quiero probarlo.,17,2,neutral
"Me fascina, uno de mis favoritos 🥰",34,7,positive
no m gusto,10,3,neutral
Si pero caro😅,13,3,neutral
donde se consigue,17,3,neutral
cómo lo consigo por favor,25,5,neutral
"El hecho que sea caro no quiere decir que huele rico, personalmente no me gusta para nada",89,17,neutral
Donde se encuentra,18,3,neutral
Hola ke precio tiene porfa,26,5,neutral
mi favorito!,12,2,positive
😁😁😁,3,1,positive
hola precio,11,2,neutral
Me encanta 🥰🥰,13,3,positive
😳😳😳,3,1,neutral
"Lo tengo y aún no lo abro aún me queda un poco de la otra botella,amooooo!!!",76,16,neutral
😂😂😂,3,1,neutral
riquiisisissima🥰,16,1,positive
Huele muy rico yo lo amo,24,6,neutral
a mi me huele a viejita 😅,25,7,positive
me encantó su aroma 🥰,21,5,positive
hola cuanto cuesta,18,3,neutral
Amo los perfumes este me vino en un set de miniaturas y juró que nunca me gustó 😏😏😏,83,18,neutral
precio,6,1,neutral
😳😳😳,3,1,neutral
Mi favorito,11,2,neutral
El mejor,8,2,neutral
y cuál es el precio en dólares?,31,7,neutral
Muy buen Contenido.,19,3,neutral
que vale?,9,2,neutral
Riq Uis Imo,11,3,neutral
si son imitación no sirve yo compre para emprender pero huele más rico un desinfectante para pisos que esos,107,19,neutral
Huele a viejita xd,18,4,neutral
lo tengo y no es uno de los mejores,35,9,neutral
me encanta 😊,12,3,positive
"Yo lo tengo y casi no me gusta, huele mucho a viejita, yo creo que me estafaron 😅🥲",82,18,positive
no es cierto. to lo tengo ya para nada me gustó. huele horrible,63,13,negative
Me encanta 🥰,12,3,positive
🥰🥰🥰quieroooo,12,1,positive
Lo tengo y no huele tan bien que digamos,40,9,neutral
a mi no me gustó,16,5,neutral
🥰🥰🥰,3,1,positive
ya se me está terminando 🥺,26,6,neutral
"Yo la tengo pero las abuelas usan,como coco Chanel.😑😑",55,9,negative
Lo amo 🥰,8,3,positive
lo compre en Félix pero no huele como yonpensaba,48,9,neutral
"Huele a señora mayor, muy mayor 🙈🙊",34,7,positive
😳😳😳,3,1,neutral
que precio tiene?,18,3,neutral
🥰🥰🥰,3,1,positive
Caro,4,1,neutral
🥰🥰🥰,3,1,positive
🥰🥰🥰,3,1,positive
el perfume angel ya no salio,28,6,neutral
🥰🥰🥰,3,1,positive
Precio? Es original??,23,3,neutral
Duración?,9,1,neutral
me aconsejas uno que no sea dulce,33,7,neutral
😳😳😳,3,1,neutral
Buenas noche tiene este perfume para dama [photo],49,8,neutral
donde lo venden,15,3,neutral
que cuesta,10,2,neutral
🥰,1,1,positive
🥰🥰,2,1,positive
Si huele rico pero a mí no me dura ese olor,43,11,neutral
si yo tengo uno duele rico,26,6,neutral
así es🥰,7,2,positive
precio,6,1,neutral
ah de oler bien rico $$$,24,6,neutral
dónde en Oruro?,15,3,neutral
Pues ya me lo compré 😼,22,6,neutral
🥰lo amo,7,2,positive
Huele a señora 😭,16,4,neutral
😳😳😳,3,1,neutral
donde lo puedo conseguir,24,4,neutral
🥰🥰🥰🥰🥰,5,1,positive
lástima que huele a viejita 😁,29,6,positive
riquísimo,9,1,neutral
"No, muy dulce 🤢",15,4,negative
🥰🥰🥰🥰🥰,5,1,positive
Donde puede uno hacer pedido,28,5,neutral
aromaran riko pero ya estan muy choteados 😳😳,44,8,neutral
😂😂😂,3,1,neutral
dónde lo adquiero,17,3,neutral
compré el original sentí q no duró mucho será x el pH,53,12,neutral
🥰🥰🥰🥰,4,1,positive
precio,6,1,neutral
dónde lo vende en la paz,24,6,neutral
😂😂😂,3,1,neutral
perfume corriente,17,2,neutral
alguien sabe de dond3 son?,27,5,neutral
😳,1,1,neutral
valor del paquete se muestras. o Dikan?,39,7,neutral
"en lo personal me gusta más el Diorissimo, pero ta no lo encuentro.",67,13,neutral
en donde estas ubicado en caracas por favor,43,8,neutral
quiero uno yo lo uso es bueno en donde estas ubicado,52,11,neutral
la quiero en donde estas ubicado,32,6,neutral
lo amo,6,2,neutral
y muy carooooo,14,3,neutral
Es dulce?,9,2,neutral
cual es el precio,17,4,neutral
donde lo copro,14,3,neutral
cuanto cuesta,13,2,neutral
que precio tiene,16,3,neutral
"me encanta, si huele delicioso",30,5,neutral
"cual es el precio de la muestra,",32,7,neutral
Muy rico,8,2,neutral
Quiero Saber el precios y Como Comprarlo que Rico😁😁🥰🥰🥰😏😏😏😅😅,59,9,positive
cuando bale,11,2,neutral
hola quiero uno,15,3,neutral
🥰🥰🥰,3,1,positive
A mí me huele a viejita 😭,25,7,neutral
ovbio es muy rico.. q precio,28,6,neutral
Siento q se va rápido el olor! 😏,33,8,positive
yo lo tengo rico me lo regaló mi hijo el día de las madres,58,14,neutral
Solo perdonaré al toxico si me viene con ese frasco 🫢,53,11,neutral
Adonde se ubican,16,3,neutral
Yo quiero uno,13,3,neutral
@🍒🪐🦪NAOMI🍒🪐🦪,12,1,neutral
Para mí huele a Pipí,20,5,neutral
Huele a señora 🤣,16,4,neutral
cuál es el precio 🥰,19,5,positive
🥰🥰🥰,3,1,positive
Precio,6,1,neutral
hola muchas gracias por la información oye y uno que sea que no sea dulce que sea amaderado u otro,98,20,neutral
que precio tiene y donde se uvican,34,7,neutral
"No inventen, mi mamá se lo compró, huele a señora, ni ella lo usa 😔",67,15,neutral
"a mí regalan esto y los mando a casm, si bien cierto los olores sin agradables y no a todos nos gustan, que asco si me dieran un perfume dulce,😆 es más lo tiraría, no generalices",178,36,neutral
🥺🥺🥺,11,1,neutral
😳😳😳,3,1,neutral
Donde se puede conseguir,24,4,neutral
😳😳😳,3,1,neutral
Donde consigo sus muestras pequeñas,35,5,neutral
Precio,6,1,neutral
😳😳😳,3,1,neutral
🥰🥰🥰,3,1,positive
🥰🥰🥰,3,1,positive
precio soy de Perú precio como lo puedo pedir,45,9,neutral
🥰🥰🥰,3,1,positive
No dura mucho,13,3,neutral
🥰🥰🥰,3,1,positive
😂😂😂,3,1,neutral
Es colonia???,13,2,neutral
PRECIO??,8,1,neutral
"Ay no, sobrevalorado.. huele mejor el J'adore 😌",47,8,positive
🥰🥰🥰🥰🥰,5,1,positive
🥰,1,1,positive
me encanta,10,2,neutral
CUANTO ES EL PRECIO 😏,21,5,neutral
FA 🥰,11,2,positive
😳😳😳,3,1,neutral
🥰🥰🥰,3,1,positive
Lo amo!!!! Mi favorito,23,4,positive
🥰🥰🥰,3,1,positive
Jhem Quintos Rafael regálame,34,4,neutral
Delicioso,9,1,neutral
Me encanta 🥰,12,3,positive
😳😳😳,3,1,neutral
Mi favorito 😏,13,3,positive
Muuuuui suave,13,2,positive
