user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion,comment_length,time
dr.martens_7,dr.martens_7,Nada mejor que KONG 🙈,0,0,1703688774,2023-12-27 09:52:54,producto-gymshark,satisfaccion,21,2023-12-27 09:52:54
MrRich,psicodepor.ricardoi,Para calidad - precio prefiero Starter y además se compra fácil en el Wualmar,0,0,1703688724,2023-12-27 09:52:04,producto-gymshark,testimonio,77,2023-12-27 09:52:04
Carlos R. Rocha,carlorochl,No lo compres. Saludos,0,0,1703688575,2023-12-27 09:49:35,producto-gymshark,entusiasmo,22,2023-12-27 09:49:35
azaelfk,azaelfk,farfecht 🥺,0,0,1703688244,2023-12-27 09:44:04,producto-gymshark,entusiasmo,10,2023-12-27 09:44:04
GonzaloHacks,gonzalohacks,lo mismo pasa con los iPhone,0,0,1703688157,2023-12-27 09:42:37,producto-gymshark,testimonio,28,2023-12-27 09:42:37
Valej,jrz_18,Es muy buena calidad dependiendo la prenda pero como tal una t-shirt no tanto pero los leggins uff 10/10 y Los tops,0,0,1703688137,2023-12-27 09:42:17,producto-gymshark,entusiasmo,115,2023-12-27 09:42:17
Jorgee Dzul,jorgeedzul,pero me fundaron en tu anterior video en donde comenté que YoungLA >>>>> gymshark,0,0,1703687865,2023-12-27 09:37:45,producto-gymshark,entusiasmo,81,2023-12-27 09:37:45
Kicksgames,kicksgames,Caro 35 dolares? Caro nike que es el doble,0,0,1703687527,2023-12-27 09:32:07,producto-gymshark,entusiasmo,42,2023-12-27 09:32:07
Gabriel Castellanos,gabo.shawty,Yo tengo unas y aun no se han despegado y tienen como 2 años jajaja,0,0,1703687402,2023-12-27 09:30:02,producto-gymshark,testimonio,67,2023-12-27 09:30:02
Erick Tejeda,kelopgt,"Tanto como gym shark y youngla son super malas, si quieren algo de calidad y bonito es ecko vision tanto suplementos y ropa tienen muy buena calidad ❤️",0,0,1703687257,2023-12-27 09:27:37,producto-gymshark,entusiasmo,151,2023-12-27 09:27:37
regonilo,regonilo,Mejor Naic.,0,0,1703687171,2023-12-27 09:26:11,producto-gymshark,satisfaccion,11,2023-12-27 09:26:11
°•°•°,josr.xz,🥀🥀🥀,0,0,1703687094,2023-12-27 09:24:54,producto-gymshark,entusiasmo,3,2023-12-27 09:24:54
°•°•°,josr.xz,pura proteiina ahy hay,0,0,1703687077,2023-12-27 09:24:37,producto-gymshark,entusiasmo,22,2023-12-27 09:24:37
Soraa_rack,soraa_rack,se paga por el nombre de la marca no por su calidad en prensas,0,0,1703687008,2023-12-27 09:23:28,producto-gymshark,queja,62,2023-12-27 09:23:28
beast200002,beast200002,Algunos pans salen de muy buena calidad,0,0,1703686975,2023-12-27 09:22:55,producto-gymshark,entusiasmo,39,2023-12-27 09:22:55
TRAP AMERICANO 🇺🇸?,trap_americano,GASP ES DE LO MEJOR😎,0,0,1703686715,2023-12-27 09:18:35,producto-gymshark,satisfaccion,20,2023-12-27 09:18:35
Alíen010203👽,alien.010203,Yo llevo con su ropa + 4 años y me ha salido súper bien 😳,0,0,1703686626,2023-12-27 09:17:06,producto-gymshark,frustracion,57,2023-12-27 09:17:06
Diana HP.,diana_hernandez0907,Me sale más buena la de shein! 🤭,0,0,1703686576,2023-12-27 09:16:16,producto-gymshark,entusiasmo,32,2023-12-27 09:16:16
diegoalpez01,diegoalpez01,Prefiero UA Project Rock 🔥😁,0,0,1703686359,2023-12-27 09:12:39,producto-gymshark,entusiasmo,27,2023-12-27 09:12:39
Felo97,felix_p_97,"no se desde hace años uso adidas, nike y under armour y de ahi no salgo por lo menos en ropa deportiva",0,0,1703685966,2023-12-27 09:06:06,producto-gymshark,testimonio,102,2023-12-27 09:06:06
Luisleg99,luisleg99,"Pues a mi todo me ha salido de súper buen calidad, y es comodisima",0,0,1703685819,2023-12-27 09:03:39,producto-gymshark,entusiasmo,66,2023-12-27 09:03:39
Angelica Q,angelicaquz,weeey y están bien feos,0,0,1703685800,2023-12-27 09:03:20,producto-gymshark,frustracion,23,2023-12-27 09:03:20
jazmin,jazz.merveel,que marca recomiendas? (para el gym) obviamente,0,0,1703685767,2023-12-27 09:02:47,producto-gymshark,consulta,47,2023-12-27 09:02:47
Sergio Alvarenga,sergioalvarenga1,Que compre dice,0,0,1703685570,2023-12-27 08:59:30,producto-gymshark,entusiasmo,15,2023-12-27 08:59:30
Ivan Davila,ivandavila61,"La verdad si vives en Hidalgo no es como que conozcas mucho del mundo, así q mejor consíguete una vida bro",0,2,1703685149,2023-12-27 08:52:29,producto-gymshark,satisfaccion,106,2023-12-27 08:52:29
V A L E R I A,hannacruzzdaza,@𝑨 𝑵 𝑫 𝑹 𝑬 𝑨 🎀,0,0,1703684955,2023-12-27 08:49:15,producto-gymshark,entusiasmo,14,2023-12-27 08:49:15
Cris,darkosevg,yo le iba a youngla,0,0,1703684711,2023-12-27 08:45:11,producto-gymshark,entusiasmo,19,2023-12-27 08:45:11
Karen & Chase 🇳🇮🇨🇴🇺🇲,kareno1491,"Realmente se compra la marca, pero la calidad es pésima, pésima costura y la prenda agarra mal olor rápido 😑",0,0,1703684612,2023-12-27 08:43:32,producto-gymshark,queja,108,2023-12-27 08:43:32
.,theresnothinghere____,tons Under Armour>>>?,0,0,1703684345,2023-12-27 08:39:05,producto-gymshark,entusiasmo,21,2023-12-27 08:39:05
Angelly Hernández,soyachily,"@Allizon Dayana Vale que no tenemos para comprarla, JAJAJAJAJAJA 😞",0,1,1703683844,2023-12-27 08:30:44,producto-gymshark,entusiasmo,66,2023-12-27 08:30:44
juanjo,juanjoestarr,Normal. Estás comprando la marca no el producto,0,0,1703683409,2023-12-27 08:23:29,producto-gymshark,queja,47,2023-12-27 08:23:29
Brenda_fitness,fitness_bren1,E comprado recién y si efectivamente bajo la calidad antes era 10 de 10,0,0,1703682503,2023-12-27 08:08:23,producto-gymshark,entusiasmo,71,2023-12-27 08:08:23
Lisandra Muñoz,lisy.munoz,Deja que la laves para que veas cómo se pone el cuello 😂😂😂 yo amo la marca por sus modelos pero la verdad es la verdad,0,0,1703681970,2023-12-27 07:59:30,producto-gymshark,testimonio,118,2023-12-27 07:59:30
Tenekh,tenekh,Mejor comprar en decathlon,0,0,1703681683,2023-12-27 07:54:43,producto-gymshark,consulta,26,2023-12-27 07:54:43
GONZO,gonzohard,Team Gymshark… ni una de mis prendas se ha salido el estampado y calidad buena para entrenar 💪💚,0,0,1703681523,2023-12-27 07:52:03,producto-gymshark,entusiasmo,95,2023-12-27 07:52:03
d4gnerrr,d4gn3rx,@Jhoel Maicol,0,0,1703681325,2023-12-27 07:48:45,producto-gymshark,entusiasmo,13,2023-12-27 07:48:45
rapiro,rapiro,Prueba la marca Gasp,0,0,1703681055,2023-12-27 07:44:15,producto-gymshark,queja,20,2023-12-27 07:44:15
Theo,thiago.9cr,Soy el único que opina de la ropa de gymshark es calidad las licras son de excelente calidad pero rop de hombre que te dire,0,0,1703680802,2023-12-27 07:40:02,producto-gymshark,entusiasmo,123,2023-12-27 07:40:02
TORRES 10,mauricio_str,"ok Y que marcas recomiendas
porque a toda contra siempre hay un Pro",0,0,1703680078,2023-12-27 07:27:58,producto-gymshark,consulta,67,2023-12-27 07:27:58
Rey,reymontvb,Prefiero comprar MUNiCIPAL 🔥,0,0,1703679477,2023-12-27 07:17:57,producto-gymshark,consulta,28,2023-12-27 07:17:57
Stanly Julca Medina,stanlyjulcamedina,es como Nike,0,0,1703679411,2023-12-27 07:16:51,producto-gymshark,entusiasmo,12,2023-12-27 07:16:51
Cooperxito,coopercve,Siempre nike>>>,0,0,1703679323,2023-12-27 07:15:23,producto-gymshark,satisfaccion,15,2023-12-27 07:15:23
Jhc | 🌙,jhoss.1892,A mi me encanta ❤️,0,0,1703679163,2023-12-27 07:12:43,producto-gymshark,entusiasmo,18,2023-12-27 07:12:43
glen,sealmenino,y youngla?,0,0,1703678845,2023-12-27 07:07:25,producto-gymshark,entusiasmo,10,2023-12-27 07:07:25
Gabriel  Cortez,gabrielgerardocor,antes era buena pero ya no,0,0,1703678823,2023-12-27 07:07:03,producto-gymshark,entusiasmo,26,2023-12-27 07:07:03
cristiansalinasfi,cristiansalinasfi,"importante fijarse en los materiales antes de comprar, tango ropa gymshark y me a durado un chingo es fit es excelente….. solo tuviste una mala exp!",0,0,1703678780,2023-12-27 07:06:20,producto-gymshark,consulta,148,2023-12-27 07:06:20
Chimichango𒉭,chimichang021,Yo por eso full Aliexpress 🥵,0,0,1703678431,2023-12-27 07:00:31,producto-gymshark,entusiasmo,28,2023-12-27 07:00:31
Roberto Centeno,robertocenteno96677,ropa del Walmart >>>>>> cualquier otra marca 🗿,0,0,1703678402,2023-12-27 07:00:02,producto-gymshark,queja,46,2023-12-27 07:00:02
Alex Velazquez,alexvelazquez289,Nadie habla de DarcSport 🤘🏼🤘🏼🤘🏼🤘🏼,0,0,1703677663,2023-12-27 06:47:43,producto-gymshark,entusiasmo,33,2023-12-27 06:47:43
SADICLAD,deedpool2000,Muy sobrevalorada la ropa de gymshark! no vale lo que pagas. uso rawgear y tiene mejor calidad que gymshark.,0,0,1703677547,2023-12-27 06:45:47,producto-gymshark,satisfaccion,108,2023-12-27 06:45:47
franco,frank1084_,y shark+???,0,0,1703677135,2023-12-27 06:38:55,producto-gymshark,entusiasmo,11,2023-12-27 06:38:55
Kevin Chavarria,kev.artc,Que dices sobre YOUNGLA Y ALPHALETE !!,0,0,1703677103,2023-12-27 06:38:23,producto-gymshark,testimonio,38,2023-12-27 06:38:23
Alex,user9183817281,@Moises Ebrahin,0,0,1703676605,2023-12-27 06:30:05,producto-gymshark,entusiasmo,15,2023-12-27 06:30:05
sebasssss,sebastianhaller307,pues a mi si me parece de buena calidad,0,0,1703676429,2023-12-27 06:27:09,producto-gymshark,entusiasmo,39,2023-12-27 06:27:09
tatianaarciniegas,tatianaaarciniegas,@xxxxxx,0,0,1703676406,2023-12-27 06:26:46,producto-gymshark,entusiasmo,7,2023-12-27 06:26:46
José Gutiérrez,josefit209,@José'Trader:gymshark no sirve... solo lo usan modelos creyéndose ricos,0,0,1703676235,2023-12-27 06:23:55,producto-gymshark,queja,71,2023-12-27 06:23:55
Alv,alvarotaco137,hoy en día todo es Marketing😂,0,0,1703675378,2023-12-27 06:09:38,producto-gymshark,entusiasmo,29,2023-12-27 06:09:38
.,silom0908,Vanquish es muy buena 🫶🏻,0,0,1703673055,2023-12-27 05:30:55,producto-gymshark,entusiasmo,24,2023-12-27 05:30:55
Jennifer✨,jenniferpinto_,@Isaid Pinto,0,0,1703670391,2023-12-27 04:46:31,producto-gymshark,entusiasmo,12,2023-12-27 04:46:31
walon:ooo,aldllodods,habla de gasp porfavor,0,0,1703670075,2023-12-27 04:41:15,producto-gymshark,entusiasmo,22,2023-12-27 04:41:15
Diego 🐉,lilfernan05,entonces donde si hay que comprar?,0,0,1703668964,2023-12-27 04:22:44,producto-gymshark,consulta,34,2023-12-27 04:22:44
Kento Nanami🕶️,gomezmontana01,Enserio hay personas que compran de esas tiendas que son muy caras yo voy a la paca y busco ropa chida😮‍💨,0,0,1703668873,2023-12-27 04:21:13,producto-gymshark,entusiasmo,105,2023-12-27 04:21:13
FERCHO,fernando.carrillo56,la neta no jajaja eso oh soy pobre jajaja 😂😂,0,0,1703668468,2023-12-27 04:14:28,producto-gymshark,entusiasmo,44,2023-12-27 04:14:28
🍓,skaroline1997,fabletics es super bueno,0,0,1703667848,2023-12-27 04:04:08,producto-gymshark,entusiasmo,24,2023-12-27 04:04:08
Habid Sustaita,habidsus,Pues si compras lo más qlro también jaja pero hay cosas muy buenas y otras meh y YoungLA la vdd es buenísima,0,0,1703667465,2023-12-27 03:57:45,producto-gymshark,entusiasmo,108,2023-12-27 03:57:45
David Alejandro de loera,david.deloera,yo tengo ropa de hace 3 años gymshark y no se me ha despegado las estampas,0,0,1703667184,2023-12-27 03:53:04,producto-gymshark,testimonio,74,2023-12-27 03:53:04
1,brzenk71,Que tal la marca rogue?,0,0,1703667049,2023-12-27 03:50:49,producto-gymshark,queja,23,2023-12-27 03:50:49
卄Lapolitzia ঐ҉🤏🏻🧜🏻,yanitkk,ᕕ[excited]ᕗ,0,0,1703666726,2023-12-27 03:45:26,producto-gymshark,entusiasmo,11,2023-12-27 03:45:26
Gaines,elpanzer69,la cantidad de gente tirandosela de gringos con youngla y gymshark es increible 😂😂😂 underarmor es la ropa con mas calidad qque hay y nike mas barat,0,0,1703666516,2023-12-27 03:41:56,producto-gymshark,entusiasmo,147,2023-12-27 03:41:56
Mark,y.markcc,es puro marketing usan a los influencers para llegar a los jovenes,0,0,1703666366,2023-12-27 03:39:26,producto-gymshark,entusiasmo,66,2023-12-27 03:39:26
fer,fertxxi,☹️☹️☹️,0,0,1703666331,2023-12-27 03:38:51,producto-gymshark,entusiasmo,6,2023-12-27 03:38:51
AnDana,angiebonita11,Entonces cuál compro 😞,0,0,1703666306,2023-12-27 03:38:26,producto-gymshark,entusiasmo,22,2023-12-27 03:38:26
StratoYi,lstratoyi,yo te conocí por el minoxidil xd,0,0,1703665736,2023-12-27 03:28:56,producto-gymshark,entusiasmo,32,2023-12-27 03:28:56
R H ☀️,rhonansoler,Mi camiseta se le cayó el ojo del tiburón 😅 y tengo menos de 1 mes,0,1,1703663930,2023-12-27 02:58:50,producto-gymshark,entusiasmo,66,2023-12-27 02:58:50
OrtizRaul28,ortizraul28,@nito,0,1,1703663217,2023-12-27 02:46:57,producto-gymshark,entusiasmo,5,2023-12-27 02:46:57
Ivo Ferrari,ivitoh,Haz de Lululemon después 🙏🏻,0,0,1703661158,2023-12-27 02:12:38,producto-gymshark,entusiasmo,27,2023-12-27 02:12:38
mariolpz05,mariolpz05,Puro youngla,0,0,1703660548,2023-12-27 02:02:28,producto-gymshark,entusiasmo,12,2023-12-27 02:02:28
David Mondragón,david_m847,@Moises Ebrahin,0,0,1703659787,2023-12-27 01:49:47,producto-gymshark,entusiasmo,15,2023-12-27 01:49:47
SR,sebstianrojano,¿Qué marcas si son de calidad y recomiendas?,0,0,1703659716,2023-12-27 01:48:36,producto-gymshark,consulta,44,2023-12-27 01:48:36
naxit.os,naxit.oss,puedes probar la ropa de la ufc pls? es que quiero ver si me conviene o no,0,0,1703659599,2023-12-27 01:46:39,producto-gymshark,entusiasmo,74,2023-12-27 01:46:39
Jonathan Luna Dominguez,jonathanlunadomin,Ropa en México para hacer ejercicio?,0,0,1703659377,2023-12-27 01:42:57,producto-gymshark,queja,36,2023-12-27 01:42:57
andrea,ansarod_,Las leggings son muy buenas,0,0,1703659230,2023-12-27 01:40:30,producto-gymshark,entusiasmo,27,2023-12-27 01:40:30
Carlos Glez,charly._.name,apoco usar yinchark te da estatus?,0,0,1703659108,2023-12-27 01:38:28,producto-gymshark,testimonio,34,2023-12-27 01:38:28
oly,olysalitas,"tengo ropa, Adidas, Nike, Under, etc y desde luego gymshark y si vale la pena cada peso",0,0,1703659105,2023-12-27 01:38:25,producto-gymshark,entusiasmo,87,2023-12-27 01:38:25
rhm2,rieee_mar,La ropa de youngla es MUCHO mejor,0,0,1703658969,2023-12-27 01:36:09,producto-gymshark,satisfaccion,33,2023-12-27 01:36:09
Eduardo Valderramos,eduardoavh,"Yo compro solo en black friday, literal los shorts los ponen a $15 y lo mejor que tienen es la ropa de esta tela que es como de hoodie, no la alicrada",0,0,1703658717,2023-12-27 01:31:57,producto-gymshark,testimonio,150,2023-12-27 01:31:57
Matz,mxlicz,a mí me gustaban sus diseños de antes pero ahora ni eso,0,0,1703658238,2023-12-27 01:23:58,producto-gymshark,entusiasmo,55,2023-12-27 01:23:58
Danilalo_Rojas,eduardorojas475,la de Kong rifa más 👌🔥,0,0,1703657882,2023-12-27 01:18:02,producto-gymshark,entusiasmo,22,2023-12-27 01:18:02
Acuñaaa24,acunaaa24,"Mi novia me trajo un poleron de la tienda en Londres y la verdad una locura, hasta el olor era hermoso",0,0,1703657683,2023-12-27 01:14:43,producto-gymshark,entusiasmo,102,2023-12-27 01:14:43
𝐸 𝐷 𝑈 𝐴 𝑅 𝐷 ⚜️,ffl0res_1,"Solo es como iPhone, si te venden la marca. 😂",0,0,1703657631,2023-12-27 01:13:51,producto-gymshark,queja,45,2023-12-27 01:13:51
JL,pepe_wichu,Cara? está baratisima,0,0,1703657471,2023-12-27 01:11:11,producto-gymshark,entusiasmo,21,2023-12-27 01:11:11
Alfredo_Alvz_,alfredo_alvz_,ahora youngla,0,0,1703657127,2023-12-27 01:05:27,producto-gymshark,entusiasmo,13,2023-12-27 01:05:27
DANY❄️,elsinfondo,por eso youngla,0,0,1703656077,2023-12-27 00:47:57,producto-gymshark,entusiasmo,15,2023-12-27 00:47:57
Jesus Crv,jesuscrv,Yo con mis oversize dle Walmart: 😎❤️,0,0,1703655762,2023-12-27 00:42:42,producto-gymshark,entusiasmo,36,2023-12-27 00:42:42
FokA,babyjordan69,Youngla >>>,0,0,1703655333,2023-12-27 00:35:33,producto-gymshark,entusiasmo,11,2023-12-27 00:35:33
Abby Barragán,abbyfuentes44,😳😳😳,0,0,1703655318,2023-12-27 00:35:18,producto-gymshark,entusiasmo,3,2023-12-27 00:35:18
es13,eni180sx,por algo ya Ben Francis es billonario 😂,0,0,1703654695,2023-12-27 00:24:55,producto-gymshark,entusiasmo,39,2023-12-27 00:24:55
Sebastián zenin🥩,sbum_1,la compraría por cbum,0,0,1703654448,2023-12-27 00:20:48,producto-gymshark,entusiasmo,21,2023-12-27 00:20:48
Robin Calbimonte,robincalbimonte,gymshark da status? 😂,0,1,1703654059,2023-12-27 00:14:19,producto-gymshark,entusiasmo,21,2023-12-27 00:14:19
Yeremay2.0,yeremay2.0,es tela sampo ?,0,0,1703653969,2023-12-27 00:12:49,producto-gymshark,entusiasmo,15,2023-12-27 00:12:49
FaZe Voltok,faze.voltok,"prefiero Nike , más barato y mejor calidad",0,0,1703653811,2023-12-27 00:10:11,producto-gymshark,satisfaccion,42,2023-12-27 00:10:11
Bryan López,bryangiles10,Por mi marido David laid claro que si compro 👻,0,0,1703653779,2023-12-27 00:09:39,producto-gymshark,entusiasmo,46,2023-12-27 00:09:39
danielufc2123,danielufc2123,Mil veces mejor young la,0,0,1703653527,2023-12-27 00:05:27,producto-gymshark,entusiasmo,24,2023-12-27 00:05:27
Spain,spainavilezzz,Darcsport>>>>top,0,0,1703653505,2023-12-27 00:05:05,producto-gymshark,entusiasmo,16,2023-12-27 00:05:05
Alejandro Mendez,alejandro_meendeez,:(,0,3,1703653485,2023-12-27 00:04:45,producto-gymshark,entusiasmo,2,2023-12-27 00:04:45
Julian,soyjulianguille,"Reseña de Darcsports, es una marca increíble 🐺❤️‍🔥",0,0,1703653176,2023-12-26 23:59:36,producto-gymshark,queja,50,2023-12-26 23:59:36
delfincc_,delfincc_,"Yo llevo 3 pedidos de Gymshark en total(como 5 conjuntos y maleta) y no he tenido problema en absoluto, los diseño de Young la son demasiado básicos y aun así seguiría prefiriendo Gymshark además +",0,0,1703652881,2023-12-26 23:54:41,producto-gymshark,testimonio,197,2023-12-26 23:54:41
Javier𒉭,dr.javiervargas,las de under son buenas tbm,0,0,1703652877,2023-12-26 23:54:37,producto-gymshark,entusiasmo,27,2023-12-26 23:54:37
EJRA01🇳🇮,eli_javi1.0,@Moises Ebrahin,0,0,1703652693,2023-12-26 23:51:33,producto-gymshark,entusiasmo,15,2023-12-26 23:51:33
EJRA01🇳🇮,eli_javi1.0,@MoisesMiami,0,0,1703652686,2023-12-26 23:51:26,producto-gymshark,entusiasmo,12,2023-12-26 23:51:26
Abarua,enmanuel.s.abarua,La mía vino de calidad,0,0,1703652578,2023-12-26 23:49:38,producto-gymshark,entusiasmo,22,2023-12-26 23:49:38
Siprem,siprem_unlimited,una marca que encuentras en mercado libre y esta chida la ropa es Vanquish,0,0,1703652231,2023-12-26 23:43:51,producto-gymshark,queja,74,2023-12-26 23:43:51
Dbz,zamasu0000,"Confirmoooo, la misma camisa compré y el cuello llegó estirado y la parte trasera llegó con un punto negro bien notable",0,0,1703652104,2023-12-26 23:41:44,producto-gymshark,frustracion,119,2023-12-26 23:41:44
sam,sam.palacioss,puedes probar la marca de dfyne y darnos tu opinión? :),0,1,1703651878,2023-12-26 23:37:58,producto-gymshark,queja,55,2023-12-26 23:37:58
Francisco Bernal,franciscobernal71,Prefiero Nike 😁🤞🏽,0,0,1703651601,2023-12-26 23:33:21,producto-gymshark,entusiasmo,17,2023-12-26 23:33:21
luisventuro7,luisventuro7,@Yamira carrillo,0,0,1703651571,2023-12-26 23:32:51,producto-gymshark,entusiasmo,16,2023-12-26 23:32:51
Denisse Bayona🔱,denissebayona,Confirmoooo,0,0,1703651138,2023-12-26 23:25:38,producto-gymshark,entusiasmo,11,2023-12-26 23:25:38
Vicsu,vicsu_rrraa,"es como un iPhone, sabes que no es lo mejor pero te da cierto estatus",0,0,1703651092,2023-12-26 23:24:52,producto-gymshark,satisfaccion,69,2023-12-26 23:24:52
Carlos Rojas Jr.,carlosrojasjr,"no es una marca para todos, si eres alguien que se contenta con shein y comprando lo más baratito de GS pues se entiende 🙆🏽‍♂️",0,3,1703650858,2023-12-26 23:20:58,producto-gymshark,entusiasmo,126,2023-12-26 23:20:58
Dan cobalto,dancobalto,"brooo, dónde se pueden conseguir unas buenas over ???",0,0,1703650700,2023-12-26 23:18:20,producto-gymshark,entusiasmo,53,2023-12-26 23:18:20
🔱ToNii🔱,antoni0.mtz,Te venden la marca así de fácil.,0,0,1703650600,2023-12-26 23:16:40,producto-gymshark,queja,32,2023-12-26 23:16:40
Jade Jwhw,ms_jade3,"nose, toda mi ropa deportiva es de Under armour, Project the rock, o colaboraciones entre los 2, opiniones? que tan buenas son?",0,0,1703650230,2023-12-26 23:10:30,producto-gymshark,entusiasmo,127,2023-12-26 23:10:30
Ángel Peláez,angelpelaezz,No son de alta calidad PERO si tiene calidad y tampoco es cara. Un ej. un short buenos Adidas cuesta 1800 y Ildefonso Gymshark 900. La calidad precio es correcta.,0,0,1703649725,2023-12-26 23:02:05,producto-gymshark,entusiasmo,162,2023-12-26 23:02:05
