user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion
Karina Alexandra sexy 2025,karinaalexandra2024,donde es,0,0,1739225281,2025-02-10 17:08:01,servicio-mcdonalds,entusiasmo
Karina Alexandra sexy 2025,karinaalexandra2024,buenas tardes trabajo,0,0,1739225069,2025-02-10 17:04:29,servicio-mcdonalds,entusiasmo
santiitorress,santiii_torresss,nunca me llaman😭,0,0,1739206546,2025-02-10 11:55:46,servicio-mcdonalds,entusiasmo
koalitaxd,koalitaxd,yo fui y me aplicaron la de luego te llamamos 😞,0,0,1739201894,2025-02-10 10:38:14,servicio-mcdonalds,entusiasmo
Bibi,rapalo502,solo jovenes aceptan ?,0,0,1739126423,2025-02-09 13:40:23,servicio-mcdonalds,queja
Angeles Flores,user245154847,Yo quiero,0,0,1738984167,2025-02-07 22:09:27,servicio-mcdonalds,entusiasmo
John Jaider Ariza,johnjaiderariza54,Como son los horario? De qué hora hasta qué hora?,0,0,1738894028,2025-02-06 21:07:08,servicio-mcdonalds,entusiasmo
Mel,mymazz_n,Y los credenciales de salud? cuales piden?,0,0,1738886934,2025-02-06 19:08:54,servicio-mcdonalds,entusiasmo
ceciliaochoa402,ceciliaochoa402,hasta que edad es aceptable,0,0,1738883582,2025-02-06 18:13:02,servicio-mcdonalds,entusiasmo
Laura Chacon Calle,laurachaconcalle,quisiera saber si hay límite de edad,0,0,1738846633,2025-02-06 07:57:13,servicio-mcdonalds,entusiasmo
Omed Durán🇧🇴🇧🇷,garel5423,En Santa Cruz Bolivia?,0,0,1738679660,2025-02-04 09:34:20,servicio-mcdonalds,entusiasmo
🍒jailin🍒,yolibeth_sii,que papeles piden,0,0,1738568490,2025-02-03 02:41:30,servicio-mcdonalds,entusiasmo
Cesarius,sir_cesarius,desmiento todo 💀,0,0,1738459581,2025-02-01 20:26:21,servicio-mcdonalds,entusiasmo
Leo Paz,leopaz45,me interesa donde dejo curriculom,0,0,1738384668,2025-01-31 23:37:48,servicio-mcdonalds,entusiasmo
Piojo,_flop.._,Y como trabajo en Honduras gente ayudaaa😭,0,0,1738340340,2025-01-31 11:19:00,servicio-mcdonalds,entusiasmo
♡,luna252566,eso es en Arica?,0,0,1738318276,2025-01-31 05:11:16,servicio-mcdonalds,entusiasmo
Xiomarita Bella Davila,xiomarita.bella.d,Info,0,0,1737849483,2025-01-25 18:58:03,servicio-mcdonalds,entusiasmo
Venezolanodecorazon12,venezolanodecoraz,yo trabajo en McDonald's ya cuando entre solo pensé que iba hacer hamburguesas no que tenía que estudiar para las PCOP,0,0,1737042299,2025-01-16 10:44:59,servicio-mcdonalds,queja
xvane_rojas04,xvane_rojas04,A chambear,0,0,1736986265,2025-01-15 19:11:05,servicio-mcdonalds,entusiasmo
urban_fashions.cl,urban_fashions.cl,yo quiero trabajar,0,0,1736965479,2025-01-15 13:24:39,servicio-mcdonalds,entusiasmo
scene 💔,valee.jvxz,voy a trabajar en Macdonald,0,0,1736965230,2025-01-15 13:20:30,servicio-mcdonalds,entusiasmo
𓆰𝓙𝖆𝖟𝖒𝖎𝖎𝖎𝖓𓆪,j4zz_ssj,Nadie: Ecko,0,0,1736961709,2025-01-15 12:21:49,servicio-mcdonalds,entusiasmo
°•°•†Aida†°•°•,gaida_koren,yo quiero trabajar pero vivo en Cochabamba :'›,0,0,1736959892,2025-01-15 11:51:32,servicio-mcdonalds,entusiasmo
transformers Dell,transformers.dell,Me gustaria trabajar ahí,0,0,1736958844,2025-01-15 11:34:04,servicio-mcdonalds,entusiasmo
🗣️‼️,3marthi,"en Guatemala tienes que pagar la comida si o si, no tienes comida gratis;(",0,0,1736900419,2025-01-14 19:20:19,servicio-mcdonalds,entusiasmo
ale<3,ale.loveraaa,también en el mc donald's de Mérida?,0,0,1736896102,2025-01-14 18:08:22,servicio-mcdonalds,entusiasmo
cachorrita,gadyolvera,yo quiero trabajar,0,0,1736887715,2025-01-14 15:48:35,servicio-mcdonalds,entusiasmo
Karen Melgar,karen.melgar88,no tengo estudios solo hice sexto grado puedo trabajar así,0,0,1736886175,2025-01-14 15:22:55,servicio-mcdonalds,queja
kit,maarrt.07,aguanteme el otro año,0,0,1736885519,2025-01-14 15:11:59,servicio-mcdonalds,decepcion
adrian,drain.n,Yo no sé,0,0,1736884046,2025-01-14 14:47:26,servicio-mcdonalds,entusiasmo
Natalann,esteshabalo,Yo y los que estudiamos cualquier cosa relacionada al arte audiovisual:,0,0,1736852372,2025-01-14 05:59:32,servicio-mcdonalds,entusiasmo
@Roxana_29,roxana_2988,estoy interesada quisiera más información porfa .!!,0,0,1736822587,2025-01-13 21:43:07,servicio-mcdonalds,entusiasmo
I_am_Jade,c.a_jadesinai,Yo quierooo,0,0,1736819222,2025-01-13 20:47:02,servicio-mcdonalds,entusiasmo
Lore,lore35922,necesito el de república dominicana,0,0,1736818228,2025-01-13 20:30:28,servicio-mcdonalds,entusiasmo
Stephany Caseres,stephanycaseres90,hola si soy menor de edad puedo,0,0,1736804159,2025-01-13 16:35:59,servicio-mcdonalds,entusiasmo
la toxica ✨,yismari.alejandra,yo quisiera trabajar soy menor de edad,0,0,1736799412,2025-01-13 15:16:52,servicio-mcdonalds,entusiasmo
la toxica ✨,yismari.alejandra,que pide para ingresar en ese trabajo,0,0,1736799429,2025-01-13 15:17:09,servicio-mcdonalds,entusiasmo
Victoria,user172268252,información por favor,0,0,1736795404,2025-01-13 14:10:04,servicio-mcdonalds,entusiasmo
✨𝕸𝖆𝖒𝖎 𝕲𝖔𝖓𝖟𝖆𝖑𝖊𝖟❤️,sharigonzalez96,experiencia propia muy buena.,0,0,1736792410,2025-01-13 13:20:10,servicio-mcdonalds,entusiasmo
La Bebé Linda Rivas,yulgui.rivas,información,0,0,1736704663,2025-01-12 12:57:43,servicio-mcdonalds,entusiasmo
Jusset,jusset1982,no he podido enviar la hoja de vida por correo,0,0,1736645833,2025-01-11 20:37:13,servicio-mcdonalds,entusiasmo
sebas,sebas83737,más información,0,0,1736644481,2025-01-11 20:14:41,servicio-mcdonalds,entusiasmo
genesisais,genesisais,puedo trabajar si tengo 27 años,0,0,1736632065,2025-01-11 16:47:45,servicio-mcdonalds,entusiasmo
Jomira_2503,jomi_11111,parte 2,0,0,1736623045,2025-01-11 14:17:25,servicio-mcdonalds,entusiasmo
Shayna Liz,shaynaliz18,yo acabo de cumplir los 18,0,0,1736611331,2025-01-11 11:02:11,servicio-mcdonalds,entusiasmo
Shayna Liz,shaynaliz18,yo quiero que tengo que hacer,0,0,1736611293,2025-01-11 11:01:33,servicio-mcdonalds,queja
𝑀𝒾𝒸𝒽𝒾🎀!.,micheelpatrn,en colombia se puede?,0,0,1736607890,2025-01-11 10:04:50,servicio-mcdonalds,entusiasmo
Adriana Martine2602,adrianamartinez2602,¿Como hago para hacer la solicitud de trabajo?,0,0,1736600433,2025-01-11 08:00:33,servicio-mcdonalds,queja
Nena Galindez,alex.galindo67,mi hijo está en uni,0,0,1736600444,2025-01-11 08:00:44,servicio-mcdonalds,entusiasmo
alejandralopez20165,alejandralopez20165,mas información por favor gracias,0,0,1736597635,2025-01-11 07:13:55,servicio-mcdonalds,entusiasmo
liv ۶ৎ,livhy.ly,ya pero CONTRATENME,0,0,1735870354,2025-01-02 21:12:34,servicio-mcdonalds,entusiasmo
Kascha,kascha21,Donald Trump trabajo allí.😱,0,0,1735339874,2024-12-27 17:51:14,servicio-mcdonalds,entusiasmo
KARENCHU❤️,karenchu2221,de que Pais?,1,1,1735315478,2024-12-27 11:04:38,servicio-mcdonalds,entusiasmo
vidard,vidard17,costa rica?,0,0,1740096083,2025-02-20 19:01:23,servicio-mcdonalds,entusiasmo
Johana_23417,johana_23417,para que pais,0,0,1736816078,2025-01-13 19:54:38,servicio-mcdonalds,entusiasmo
Criss AP,crissxd_28,@denisvega803 @anaya anaya @dave @˚₊‧ Fran ‧₊˚ @BryanDMC vamos,1,3,1735831560,2025-01-02 10:26:00,servicio-mcdonalds,entusiasmo
Fran,snaiper209yt,@derys o algo asi @✿┋ᥴℎücんüᥫ᭡፝֟፝֟ Macdonald buen empleo?,1,3,1735408847,2024-12-28 13:00:47,servicio-mcdonalds,entusiasmo
Julio Meza,jcesarmez,@Aleep,1,1,1738631100,2025-02-03 20:05:00,servicio-mcdonalds,entusiasmo
Dxmmerz_xz,delucrack,@Andres vamos a mcdonald's,1,1,1737037592,2025-01-16 09:26:32,servicio-mcdonalds,entusiasmo
MaX_Guitario,makxer12,😳😳😳,1,1,1736879146,2025-01-14 13:25:46,servicio-mcdonalds,entusiasmo
Neulddy._7btswrld,neulddy._7btswrld,@😋 los tiktok que me aparecen cuando la chamba me respira en la nuca,1,1,1736710687,2025-01-12 14:38:07,servicio-mcdonalds,entusiasmo
alejopro,alejopro15,@Alexito CR7,1,1,1735879110,2025-01-02 23:38:30,servicio-mcdonalds,entusiasmo
Ackwomen,ackwomen,💚🦋,1,0,1744320572,2025-04-10 16:29:32,servicio-mcdonalds,entusiasmo
𝐂𝐡𝐞𝐬𝐤𝐢𝐭𝐚𝐚🤍,cheskitaaa._,🥰🥰🥰,2,0,1735267121,2024-12-26 21:38:41,servicio-mcdonalds,entusiasmo
Tofu_Roger,tofu_roger,@JUAS JUAS XD,1,0,1738894780,2025-02-06 21:19:40,servicio-mcdonalds,entusiasmo
Jackibb,jackisbb,🥰,1,0,1736828443,2025-01-13 23:20:43,servicio-mcdonalds,entusiasmo
El Solitario❤️‍🩹 Baja Verapaz,eltoxicoooooo,👍👍👍👍,1,0,1736538055,2025-01-10 14:40:55,servicio-mcdonalds,entusiasmo
The manco Gamer,themancogamer,@kendryck 🧃,1,0,1736381258,2025-01-08 19:07:38,servicio-mcdonalds,entusiasmo
Natsuki,25subaru25,@YaelGG37 Us?,1,0,1735939029,2025-01-03 16:17:09,servicio-mcdonalds,entusiasmo
Yadhiflop🐑,_lukhe,@Astrid cierto o ñe,1,0,1735916144,2025-01-03 09:55:44,servicio-mcdonalds,entusiasmo
Anna Crochet Art,annacrochetart,@Mari💤,1,0,1735786345,2025-01-01 21:52:25,servicio-mcdonalds,entusiasmo
IZZY'S🥺🙏,izzys_daily_life25,@♡ILoveOliviaRodrigo♡ @✧IloveChuuyamorethanmyself✧ @alexa @blitz <3 será una señal? 😭💀😔💔,1,0,1735495682,2024-12-29 13:08:02,servicio-mcdonalds,entusiasmo
Alexis Benedetti,alexis_benedetti.07,💪💪💪,1,0,1735317134,2024-12-27 11:32:14,servicio-mcdonalds,entusiasmo
Oscar✨,o5ka4,💛💛💛,1,0,1735315256,2024-12-27 11:00:56,servicio-mcdonalds,entusiasmo
juangabrielrs,juangabrielrs,🤣,0,0,1745826956,2025-04-28 02:55:56,servicio-mcdonalds,entusiasmo
ベㅤ( 𝕾 ) 𝐓𝗮𝗿𝕭𝗼𝘆  🧊ᩙㅤꛪ,starboycrw_,😂,0,0,1743161962,2025-03-28 06:39:22,servicio-mcdonalds,entusiasmo
Can❤Tin🌈🌙🖤🐯🐶,kinsulm,😞😞,0,0,1741380405,2025-03-07 15:46:45,servicio-mcdonalds,entusiasmo
Giovi( ◜‿◝ )♡,giovannamarlenego,😁😁😁,0,0,1740397397,2025-02-24 06:43:17,servicio-mcdonalds,entusiasmo
Ximena Esperanza Castaño Escobar,ximenaesperanzaca,🇦🇷,0,0,1739987629,2025-02-19 12:53:49,servicio-mcdonalds,entusiasmo
Cristian B,cristian64723,💯💯💯,0,0,1739912383,2025-02-18 15:59:43,servicio-mcdonalds,entusiasmo
Julio cesar,julioyepez225,😎🙏😎,0,0,1739883374,2025-02-18 07:56:14,servicio-mcdonalds,entusiasmo
Julio cesar,julioyepez225,😎😎🙏,0,0,1739883392,2025-02-18 07:56:32,servicio-mcdonalds,entusiasmo
UENO BANK cr7prioo,uenobankcr7prioo,@Calzoski,0,0,1739476585,2025-02-13 14:56:25,servicio-mcdonalds,entusiasmo
hernandezhernandez30,hernandezhernande591,😍,0,0,1739426469,2025-02-13 01:01:09,servicio-mcdonalds,entusiasmo
Jazmín💗,jazminarotinco,🥺,0,0,1739406713,2025-02-12 19:31:53,servicio-mcdonalds,entusiasmo
Santi21,santi216157,😲😲😲😲,0,0,1739400464,2025-02-12 17:47:44,servicio-mcdonalds,entusiasmo
Jesus Garrido,jesusgarrido548,❤️💯🙏,0,0,1738970492,2025-02-07 18:21:32,servicio-mcdonalds,entusiasmo
Angel | 🇲🇽,saudiyourfather,💙,0,0,1738740551,2025-02-05 02:29:11,servicio-mcdonalds,entusiasmo
Maykol🚀,m.ayko.l,@Carlos Chavez @Cinthya Tafur Agusti terribleeee,0,0,1738643161,2025-02-03 23:26:01,servicio-mcdonalds,entusiasmo
user5199288737290,user5199288737290,👏👏👏👏👏👏,0,0,1738359882,2025-01-31 16:44:42,servicio-mcdonalds,entusiasmo
urban_fashions.cl,urban_fashions.cl,😭,0,0,1736965482,2025-01-15 13:24:42,servicio-mcdonalds,entusiasmo
Leopoldo,juanmanuel6835,😬😬😬,0,0,1736900342,2025-01-14 19:19:02,servicio-mcdonalds,entusiasmo
Natascha Cantante,yesica.bez,"podrás decirme si aplicas para Maldonado de pto la cruz, lechería pto la cruz, Barcelona Anzoátegui",1,1,1740848492,2025-03-01 12:01:32,servicio-mcdonalds,entusiasmo
Myri,myriamhinojosa,cuantas hrs d trabajo,0,0,1740314835,2025-02-23 07:47:15,servicio-mcdonalds,entusiasmo
Cecilia Elizabeth astorga,ceciliaastorga984,ᎻᎾᏞᎪ,1,1,1740102370,2025-02-20 20:46:10,servicio-mcdonalds,entusiasmo
🪐,neptunehearttt,"Si tienen la oportunidad de trabajar en McDonald's, no lo hagan 🙏🏻",5,1,1735413176,2024-12-28 14:12:56,servicio-mcdonalds,entusiasmo
Suri,zuni_gasuri,"no lo sé Rick, parece falso 😅",1,2,1736804596,2025-01-13 16:43:16,servicio-mcdonalds,entusiasmo
Tr4sh,tr4sh455,nose pq me apareció esto después de buscar formas de trabajo en google :/,1,2,1736183294,2025-01-06 12:08:14,servicio-mcdonalds,entusiasmo
Kiruna_Luna,lunitakiru,But eres de Bolivia 😂,1,2,1735826333,2025-01-02 08:58:53,servicio-mcdonalds,entusiasmo
Nani07,nany_101,Pero tienen coca?,1,1,1740105842,2025-02-20 21:44:02,servicio-mcdonalds,entusiasmo
𝑨𝒔𝒍𝒊_𝑹𝑫2004♥️,aslianger04,Hola buenas tardes estoy interesada como hago para postularme,1,1,1739907888,2025-02-18 14:44:48,servicio-mcdonalds,entusiasmo
Jessie Mireya H.,jessie.mireya.h,puede trabajar con ustedes alguien autista grado 1,1,1,1738791277,2025-02-05 16:34:37,servicio-mcdonalds,entusiasmo
elbro,c4leb_08,podría chambiar ahí?? tengo 16 años,2,1,1738208077,2025-01-29 22:34:37,servicio-mcdonalds,testimonio
UENO BANK cr7prioo,uenobankcr7prioo,@Calzoski,0,0,1739476585,2025-02-13 14:56:25,servicio-mcdonalds,entusiasmo
hernandezhernandez30,hernandezhernande591,😍,0,0,1739426469,2025-02-13 01:01:09,servicio-mcdonalds,entusiasmo
Jazmín💗,jazminarotinco,🥺,0,0,1739406713,2025-02-12 19:31:53,servicio-mcdonalds,entusiasmo
Santi21,santi216157,😲😲😲😲,0,0,1739400464,2025-02-12 17:47:44,servicio-mcdonalds,entusiasmo
max,max_ramen2004,entró,0,0,1739329545,2025-02-11 22:05:45,servicio-mcdonalds,entusiasmo
Karina Alexandra sexy 2025,karinaalexandra2024,donde es,0,0,1739225281,2025-02-10 17:08:01,servicio-mcdonalds,entusiasmo
Karina Alexandra sexy 2025,karinaalexandra2024,soy Caracas,0,0,1739225212,2025-02-10 17:06:52,servicio-mcdonalds,entusiasmo
Karina Alexandra sexy 2025,karinaalexandra2024,buenas tardes trabajo,0,0,1739225069,2025-02-10 17:04:29,servicio-mcdonalds,entusiasmo
santiitorress,santiii_torresss,nunca me llaman😭,0,0,1739206546,2025-02-10 11:55:46,servicio-mcdonalds,entusiasmo
koalitaxd,koalitaxd,yo fui y me aplicaron la de luego te llamamos 😞,0,0,1739201894,2025-02-10 10:38:14,servicio-mcdonalds,entusiasmo
rey🥷🏻🚀🚀,rey92069,yo quiero como le hago,0,1,1739141414,2025-02-09 17:50:14,servicio-mcdonalds,entusiasmo
Bibi,rapalo502,solo jovenes aceptan ?,0,0,1739126423,2025-02-09 13:40:23,servicio-mcdonalds,queja
Angeles Flores,user245154847,Yo quiero,0,0,1738984167,2025-02-07 22:09:27,servicio-mcdonalds,entusiasmo
Jesus Garrido,jesusgarrido548,❤️💯🙏,0,0,1738970492,2025-02-07 18:21:32,servicio-mcdonalds,entusiasmo
John Jaider Ariza,johnjaiderariza54,Como son los horario? De qué hora hasta qué hora?,0,0,1738894028,2025-02-06 21:07:08,servicio-mcdonalds,entusiasmo
Mel,mymazz_n,Y los credenciales de salud? cuales piden?,0,0,1738886934,2025-02-06 19:08:54,servicio-mcdonalds,entusiasmo
ceciliaochoa402,ceciliaochoa402,hasta que edad es aceptable,0,0,1738883582,2025-02-06 18:13:02,servicio-mcdonalds,entusiasmo
Laura Chacon Calle,laurachaconcalle,quisiera saber si hay límite de edad,0,0,1738846633,2025-02-06 07:57:13,servicio-mcdonalds,entusiasmo
Deine Machado,deinemachado1,necesito trabajar denme una oportunidad se que tienen límite de edad pero soy eficiente y responsable con muchas ganas de prosperar tengo 47 años pero tengo actitud,0,0,1738789173,2025-02-05 15:59:33,servicio-mcdonalds,testimonio
Angel | 🇲🇽,saudiyourfather,💙,0,0,1738740551,2025-02-05 02:29:11,servicio-mcdonalds,entusiasmo
Omed Durán🇧🇴🇧🇷,garel5423,En Santa Cruz Bolivia?,0,0,1738679660,2025-02-04 09:34:20,servicio-mcdonalds,entusiasmo
Maykol🚀,m.ayko.l,@Carlos Chavez @Cinthya Tafur Agusti terribleeee,0,0,1738643161,2025-02-03 23:26:01,servicio-mcdonalds,entusiasmo
anyvel,anyvel21,lastimosamente en bolivia ya no existe mc Donald's,0,0,1738616267,2025-02-03 15:57:47,servicio-mcdonalds,entusiasmo
Rosa Magaly Salazar Briones,rosamagalysalazar,trabajo es trabajo asi limpies baños tie es q aprender a ganarte la gente a trabajar y limpiar,0,0,1738607017,2025-02-03 13:23:37,servicio-mcdonalds,entusiasmo
nicolemerycortezs,nicolemerycortezs,que hago si me equivoqué en una respuesta 🥹,0,0,1738596716,2025-02-03 10:31:56,servicio-mcdonalds,entusiasmo
🍒jailin🍒,yolibeth_sii,que papeles piden,0,0,1738568490,2025-02-03 02:41:30,servicio-mcdonalds,entusiasmo
John Rodriguez,johnrodri_28,😅,0,0,1738563691,2025-02-03 01:21:31,servicio-mcdonalds,entusiasmo
ballesteros,ballester_de_oz,"no te pagan por comer mc donals, esa media hora no es pagada",0,0,1738468427,2025-02-01 22:53:47,servicio-mcdonalds,entusiasmo
Cesarius,sir_cesarius,desmiento todo 💀,0,0,1738459581,2025-02-01 20:26:21,servicio-mcdonalds,entusiasmo
Leo Paz,leopaz45,me interesa donde dejo curriculom,0,0,1738384668,2025-01-31 23:37:48,servicio-mcdonalds,entusiasmo
Manu,manucamo13,Un salario miserable.,0,0,1738368002,2025-01-31 19:00:02,servicio-mcdonalds,entusiasmo
user5199288737290,user5199288737290,👏👏👏👏👏👏,0,0,1738359882,2025-01-31 16:44:42,servicio-mcdonalds,entusiasmo
Piojo,_flop.._,Y como trabajo en Honduras gente ayudaaa😭,0,0,1738340340,2025-01-31 11:19:00,servicio-mcdonalds,entusiasmo
♡,luna252566,eso es en Arica?,0,0,1738318276,2025-01-31 05:11:16,servicio-mcdonalds,entusiasmo
benosterc,benosterc,cuanto aumentas de peso y cuanto te pagan?,0,0,1738287880,2025-01-30 20:44:40,servicio-mcdonalds,entusiasmo
Lesly Gutiérrez💕💋,miresly25,Como hago para trabajar ahí,0,0,1738278200,2025-01-30 18:03:20,servicio-mcdonalds,entusiasmo
matxo.🫩💭,mateo.062_,aceptan menores de edad? soy un bebé de 42 años 🥺,0,0,1738266427,2025-01-30 14:47:07,servicio-mcdonalds,testimonio
LaMuñeCurvy🍎,laqueen3102,😂,0,0,1738265745,2025-01-30 14:35:45,servicio-mcdonalds,entusiasmo
genara,genara805,Hasta que edad se puede trabajar hay,0,0,1738170090,2025-01-29 12:01:30,servicio-mcdonalds,entusiasmo
moree,moreaalmaras,😁😁😁,0,0,1738123328,2025-01-28 23:02:08,servicio-mcdonalds,entusiasmo
Elizabeth Cris,bethcri0,jaja yo ya tengo 26 años ya no me aceptan🥺,0,0,1738114577,2025-01-28 20:36:17,servicio-mcdonalds,testimonio
❤️👭🏳️‍🌈Tu Chiquita❤️👭,vanegrillet1224,información,0,0,1738106946,2025-01-28 18:29:06,servicio-mcdonalds,entusiasmo
AngelES,nat6_curly,Parte 2 😌,0,0,1738082174,2025-01-28 11:36:14,servicio-mcdonalds,entusiasmo
Jenifer💋🍒,arelyguzman33,como aplicar para Chimaltenango?🥺,0,0,1738076208,2025-01-28 09:56:48,servicio-mcdonalds,entusiasmo
Thu chiquita preciosa ❤️❤️🥰❤️,thu.bebecita273,cómo aplico,0,0,1738031107,2025-01-27 21:25:07,servicio-mcdonalds,entusiasmo
user9663923096159,alonsocarlos27,"la comida de macdonals es horrible
dan ganas de vomitar",0,0,1738028306,2025-01-27 20:38:26,servicio-mcdonalds,testimonio
Geydy🍀🇧🇴❤️‍🔥🇧🇷,geydy_5,que puedo hacer si me tienen en una sola área?,0,0,1738023648,2025-01-27 19:20:48,servicio-mcdonalds,entusiasmo
Daniela Landini,dany_landini,Si ya trabajé con ustedes … pero quiero regresar?,0,0,1738005429,2025-01-27 14:17:09,servicio-mcdonalds,entusiasmo
Luis_001,luis_divas,😂😂😂,0,0,1738001670,2025-01-27 13:14:30,servicio-mcdonalds,entusiasmo
Ezequiel Espinoza,ezequielespinoz77,@Ruby_esp02 🗿,0,2,1737996705,2025-01-27 11:51:45,servicio-mcdonalds,entusiasmo
ﾒ'𝟶,youngchvrles_,nice try diddy,0,0,1737950817,2025-01-26 23:06:57,servicio-mcdonalds,entusiasmo
Daniel Banegas 🍓,banegasdaniel1,Pero tienen coca cola o nadota????,0,0,1737944422,2025-01-26 21:20:22,servicio-mcdonalds,entusiasmo
kargonzalez021,kargonzalez021,quiero trabajar ...,0,0,1737930775,2025-01-26 17:32:55,servicio-mcdonalds,entusiasmo
Are yaneth Cruz,areyanethcruz,pensé q era panama☺️,0,0,1737919547,2025-01-26 14:25:47,servicio-mcdonalds,entusiasmo
._.,mg41._,Cuántas son las horas de jornada?,0,0,1737860120,2025-01-25 21:55:20,servicio-mcdonalds,entusiasmo
Incógnito,wester931,lo malo es que salen noche ya para uno que vive lejos no puede aplicar,0,0,1737858395,2025-01-25 21:26:35,servicio-mcdonalds,testimonio
Ⓖⓐⓑⓨ 🍒,gabybarahona25,Pero no tiene coca asi que los van a despedir jajajajaja,0,0,1737858192,2025-01-25 21:23:12,servicio-mcdonalds,entusiasmo
lud amat,ludmilaamat6,ya va haber un momento en el que te vas a cansar de mc donalds,0,0,1737850131,2025-01-25 19:08:51,servicio-mcdonalds,entusiasmo
Xiomarita Bella Davila,xiomarita.bella.d,Info,0,0,1737849483,2025-01-25 18:58:03,servicio-mcdonalds,entusiasmo
Xiomarita Bella Davila,xiomarita.bella.d,@yo,0,0,1737849479,2025-01-25 18:57:59,servicio-mcdonalds,entusiasmo
