user,user_id,text,like,reply_count,timestamp,fecha_legible,tipo_de_item,emocion,comment_length,time,word_count,bert_sentiment
andrea,ansarod_,Las leggings son muy buenas,0,0,1703659230,2023-12-27 01:40:30,producto-gymshark,entusiasmo,27,2023-12-27 01:40:30,5,neutral
Carlos Glez,charly._.name,apoco usar yinchark te da estatus?,0,0,1703659108,2023-12-27 01:38:28,producto-gymshark,testimonio,34,2023-12-27 01:38:28,6,neutral
oly,olysalitas,"tengo ropa, Adidas, Nike, Under, etc y desde luego gymshark y si vale la pena cada peso",0,0,1703659105,2023-12-27 01:38:25,producto-gymshark,entusiasmo,87,2023-12-27 01:38:25,17,neutral
rhm2,rieee_mar,La ropa de youngla es MUCHO mejor,0,0,1703658969,2023-12-27 01:36:09,producto-gymshark,satisfaccion,33,2023-12-27 01:36:09,7,neutral
Eduardo Valderramos,eduardoavh,"Yo compro solo en black friday, literal los shorts los ponen a $15 y lo mejor que tienen es la ropa de esta tela que es como de hoodie, no la alicrada",0,0,1703658717,2023-12-27 01:31:57,producto-gymshark,testimonio,150,2023-12-27 01:31:57,32,neutral
Matz,mxlicz,a mí me gustaban sus diseños de antes pero ahora ni eso,0,0,1703658238,2023-12-27 01:23:58,producto-gymshark,entusiasmo,55,2023-12-27 01:23:58,12,neutral
Danilalo_Rojas,eduardorojas475,la de Kong rifa más 👌🔥,0,0,1703657882,2023-12-27 01:18:02,producto-gymshark,entusiasmo,22,2023-12-27 01:18:02,6,positive
Acuñaaa24,acunaaa24,"Mi novia me trajo un poleron de la tienda en Londres y la verdad una locura, hasta el olor era hermoso",0,0,1703657683,2023-12-27 01:14:43,producto-gymshark,entusiasmo,102,2023-12-27 01:14:43,21,neutral
𝐸 𝐷 𝑈 𝐴 𝑅 𝐷 ⚜️,ffl0res_1,"Solo es como iPhone, si te venden la marca. 😂",0,0,1703657631,2023-12-27 01:13:51,producto-gymshark,queja,45,2023-12-27 01:13:51,10,neutral
JL,pepe_wichu,Cara? está baratisima,0,0,1703657471,2023-12-27 01:11:11,producto-gymshark,entusiasmo,21,2023-12-27 01:11:11,3,neutral
Alfredo_Alvz_,alfredo_alvz_,ahora youngla,0,0,1703657127,2023-12-27 01:05:27,producto-gymshark,entusiasmo,13,2023-12-27 01:05:27,2,neutral
DANY❄️,elsinfondo,por eso youngla,0,0,1703656077,2023-12-27 00:47:57,producto-gymshark,entusiasmo,15,2023-12-27 00:47:57,3,neutral
Jesus Crv,jesuscrv,Yo con mis oversize dle Walmart: 😎❤️,0,0,1703655762,2023-12-27 00:42:42,producto-gymshark,entusiasmo,36,2023-12-27 00:42:42,7,positive
FokA,babyjordan69,Youngla >>>,0,0,1703655333,2023-12-27 00:35:33,producto-gymshark,entusiasmo,11,2023-12-27 00:35:33,2,neutral
Abby Barragán,abbyfuentes44,😳😳😳,0,0,1703655318,2023-12-27 00:35:18,producto-gymshark,entusiasmo,3,2023-12-27 00:35:18,1,neutral
es13,eni180sx,por algo ya Ben Francis es billonario 😂,0,0,1703654695,2023-12-27 00:24:55,producto-gymshark,entusiasmo,39,2023-12-27 00:24:55,8,neutral
Sebastián zenin🥩,sbum_1,la compraría por cbum,0,0,1703654448,2023-12-27 00:20:48,producto-gymshark,entusiasmo,21,2023-12-27 00:20:48,4,neutral
Robin Calbimonte,robincalbimonte,gymshark da status? 😂,0,1,1703654059,2023-12-27 00:14:19,producto-gymshark,entusiasmo,21,2023-12-27 00:14:19,4,neutral
Yeremay2.0,yeremay2.0,es tela sampo?,0,0,1703653969,2023-12-27 00:12:49,producto-gymshark,entusiasmo,15,2023-12-27 00:12:49,3,neutral
FaZe Voltok,faze.voltok,"prefiero Nike, más barato y mejor calidad",0,0,1703653811,2023-12-27 00:10:11,producto-gymshark,satisfaccion,42,2023-12-27 00:10:11,7,neutral
Bryan López,bryangiles10,Por mi marido David laid claro que si compro 👻,0,0,1703653779,2023-12-27 00:09:39,producto-gymshark,entusiasmo,46,2023-12-27 00:09:39,10,neutral
danielufc2123,danielufc2123,Mil veces mejor young la,0,0,1703653527,2023-12-27 00:05:27,producto-gymshark,entusiasmo,24,2023-12-27 00:05:27,5,neutral
Spain,spainavilezzz,Darcsport>>>>top,0,0,1703653505,2023-12-27 00:05:05,producto-gymshark,entusiasmo,16,2023-12-27 00:05:05,1,neutral
Alejandro Mendez,alejandro_meendeez,:(,0,3,1703653485,2023-12-27 00:04:45,producto-gymshark,entusiasmo,2,2023-12-27 00:04:45,1,negative
Julian,soyjulianguille,"Reseña de Darcsports, es una marca increíble 🐺❤️‍🔥",0,0,1703653176,2023-12-26 23:59:36,producto-gymshark,queja,50,2023-12-26 23:59:36,8,positive
delfincc_,delfincc_,"Yo llevo 3 pedidos de Gymshark en total(como 5 conjuntos y maleta) y no he tenido problema en absoluto, los diseño de Young la son demasiado básicos y aun así seguiría prefiriendo Gymshark además +",0,0,1703652881,2023-12-26 23:54:41,producto-gymshark,testimonio,197,2023-12-26 23:54:41,35,neutral
Javier𒉭,dr.javiervargas,las de under son buenas tbm,0,0,1703652877,2023-12-26 23:54:37,producto-gymshark,entusiasmo,27,2023-12-26 23:54:37,6,neutral
EJRA01🇳🇮,eli_javi1.0,Ebrahin,0,0,1703652693,2023-12-26 23:51:33,producto-gymshark,entusiasmo,15,2023-12-26 23:51:33,1,neutral
EJRA01🇳🇮,eli_javi1.0,,0,0,1703652686,2023-12-26 23:51:26,producto-gymshark,entusiasmo,12,2023-12-26 23:51:26,0,neutral
Abarua,enmanuel.s.abarua,La mía vino de calidad,0,0,1703652578,2023-12-26 23:49:38,producto-gymshark,entusiasmo,22,2023-12-26 23:49:38,5,neutral
Siprem,siprem_unlimited,una marca que encuentras en mercado libre y esta chida la ropa es Vanquish,0,0,1703652231,2023-12-26 23:43:51,producto-gymshark,queja,74,2023-12-26 23:43:51,14,neutral
Dbz,zamasu0000,"Confirmoooo, la misma camisa compré y el cuello llegó estirado y la parte trasera llegó con un punto negro bien notable",0,0,1703652104,2023-12-26 23:41:44,producto-gymshark,frustracion,119,2023-12-26 23:41:44,21,neutral
sam,sam.palacioss,puedes probar la marca de dfyne y darnos tu opinión? :),0,1,1703651878,2023-12-26 23:37:58,producto-gymshark,queja,55,2023-12-26 23:37:58,11,neutral
Francisco Bernal,franciscobernal71,Prefiero Nike 😁🤞🏽,0,0,1703651601,2023-12-26 23:33:21,producto-gymshark,entusiasmo,17,2023-12-26 23:33:21,3,positive
luisventuro7,luisventuro7,carrillo,0,0,1703651571,2023-12-26 23:32:51,producto-gymshark,entusiasmo,16,2023-12-26 23:32:51,1,neutral
Denisse Bayona🔱,denissebayona,Confirmoooo,0,0,1703651138,2023-12-26 23:25:38,producto-gymshark,entusiasmo,11,2023-12-26 23:25:38,1,neutral
Vicsu,vicsu_rrraa,"es como un iPhone, sabes que no es lo mejor pero te da cierto estatus",0,0,1703651092,2023-12-26 23:24:52,producto-gymshark,satisfaccion,69,2023-12-26 23:24:52,15,neutral
Carlos Rojas Jr.,carlosrojasjr,"no es una marca para todos, si eres alguien que se contenta con shein y comprando lo más baratito de GS pues se entiende 🙆🏽‍♂️",0,3,1703650858,2023-12-26 23:20:58,producto-gymshark,entusiasmo,126,2023-12-26 23:20:58,25,neutral
Dan cobalto,dancobalto,"brooo, dónde se pueden conseguir unas buenas over???",0,0,1703650700,2023-12-26 23:18:20,producto-gymshark,entusiasmo,53,2023-12-26 23:18:20,8,neutral
🔱ToNii🔱,antoni0.mtz,Te venden la marca así de fácil.,0,0,1703650600,2023-12-26 23:16:40,producto-gymshark,queja,32,2023-12-26 23:16:40,7,neutral
Jade Jwhw,ms_jade3,"nose, toda mi ropa deportiva es de Under armour, Project the rock, o colaboraciones entre los 2, opiniones? que tan buenas son?",0,0,1703650230,2023-12-26 23:10:30,producto-gymshark,entusiasmo,127,2023-12-26 23:10:30,22,neutral
Ángel Peláez,angelpelaezz,No son de alta calidad PERO si tiene calidad y tampoco es cara. Un ej. un short buenos Adidas cuesta 1800 y Ildefonso Gymshark 900. La calidad precio es correcta.,0,0,1703649725,2023-12-26 23:02:05,producto-gymshark,entusiasmo,162,2023-12-26 23:02:05,30,neutral
Aldo Coronel,aldocoronelm,Mmmm como lo estás lavando??,0,0,1703649401,2023-12-26 22:56:41,producto-gymshark,entusiasmo,28,2023-12-26 22:56:41,5,neutral
gustavo.,itsgxsalvrz,por eso siempre mejor youngla,0,0,1703649224,2023-12-26 22:53:44,producto-gymshark,satisfaccion,29,2023-12-26 22:53:44,5,neutral
Tavo P,eltavop,está mejor la de cuidado con el 🐕 :v algún día seré atleta oficial,0,0,1703648937,2023-12-26 22:48:57,producto-gymshark,satisfaccion,66,2023-12-26 22:48:57,14,neutral
Juan lepe,.juanlepe,pero lo usa deivi lai así que no importa,0,0,1703648829,2023-12-26 22:47:09,producto-gymshark,entusiasmo,40,2023-12-26 22:47:09,9,neutral
Moises Bautista,bjesusmoises,Alphalete 👌,0,0,1703648523,2023-12-26 22:42:03,producto-gymshark,entusiasmo,11,2023-12-26 22:42:03,2,positive
Tan Tan,tan_tandiaz,"totalmente de acuerdo, los tops a la primera lavada se hacen grandes aunque sean lavados a mano",0,0,1703648360,2023-12-26 22:39:20,producto-gymshark,entusiasmo,95,2023-12-26 22:39:20,17,neutral
Jessus,jesuss._.m,ahora reseña de youngla,0,0,1703647305,2023-12-26 22:21:45,producto-gymshark,entusiasmo,23,2023-12-26 22:21:45,4,neutral
Rener Ureña,rener_u,por eso YoungLA the best. 🔥,0,0,1703646920,2023-12-26 22:15:20,producto-gymshark,entusiasmo,27,2023-12-26 22:15:20,6,positive
alucard050,alucard050,"esa marca solo la conocen algunos gymrats, para el resto de la gente es una ropa cualquiera, ni estatus te da usar esos trapos",0,0,1703646801,2023-12-26 22:13:21,producto-gymshark,queja,126,2023-12-26 22:13:21,24,neutral
ALE𓃬SASHA 🐲🔱,ale.sasha,puedes hacer uno de Youngla?,0,0,1703646379,2023-12-26 22:06:19,producto-gymshark,queja,28,2023-12-26 22:06:19,5,neutral
Emi Rivas,emirivass,Y young la bro?,0,0,1703646330,2023-12-26 22:05:30,producto-gymshark,entusiasmo,15,2023-12-26 22:05:30,4,neutral
Erick,trillikxd,youngLA>>>,0,0,1703645808,2023-12-26 21:56:48,producto-gymshark,entusiasmo,10,2023-12-26 21:56:48,1,neutral
André Burgoa,bash2112,youngla o vanquish,0,0,1703645801,2023-12-26 21:56:41,producto-gymshark,entusiasmo,18,2023-12-26 21:56:41,3,neutral
trezzz_99,trezzz_99,Entonces es como iPhone xd,0,0,1703645757,2023-12-26 21:55:57,producto-gymshark,entusiasmo,26,2023-12-26 21:55:57,5,neutral
Lizbeth,lizbeth.garciae,,0,0,1703645702,2023-12-26 21:55:02,producto-gymshark,entusiasmo,9,2023-12-26 21:55:02,0,neutral
Hilan.,hilxn_07,YOUNGLA>>>>,0,0,1703645555,2023-12-26 21:52:35,producto-gymshark,entusiasmo,11,2023-12-26 21:52:35,1,neutral
Emiliano De Jesús,emilianodjc,Gymshark y Kong (mx) siempre se me ha hecho ropa de flacos que hacen como que entrenan jaja.,0,0,1703645381,2023-12-26 21:49:41,producto-gymshark,satisfaccion,92,2023-12-26 21:49:41,18,neutral
Kevin_Aguilar777,kevin_aguilar777,C.M aaaaaaaaaaa😔,0,0,1703645241,2023-12-26 21:47:21,producto-gymshark,entusiasmo,23,2023-12-26 21:47:21,2,negative
Eduardo Portillo,eduporti,Bro la verdad yo compré varias camisas hace 3 años y siguen igual y la calidad sigue nose por qué dices eso?😳,0,0,1703645154,2023-12-26 21:45:54,producto-gymshark,sorpresa,109,2023-12-26 21:45:54,22,neutral
Shady Ackerman,act2decaramelo,y vqfit?,0,0,1703645083,2023-12-26 21:44:43,producto-gymshark,entusiasmo,8,2023-12-26 21:44:43,2,neutral
Isidro hz,xerath75,Chafas y feas 😂,0,0,1703645056,2023-12-26 21:44:16,producto-gymshark,entusiasmo,15,2023-12-26 21:44:16,4,neutral
Geos-16,gueos_16,Cuidado con el perro>>>> gymshark,0,0,1703645036,2023-12-26 21:43:56,producto-gymshark,entusiasmo,33,2023-12-26 21:43:56,5,neutral
One,vida_l737,alguna marca de ropa de gym que si sea de buena calidad entonces :<??🙏,0,0,1703644847,2023-12-26 21:40:47,producto-gymshark,entusiasmo,70,2023-12-26 21:40:47,14,neutral
JPF.0921,jpf.0921,Y Nike?,0,0,1703644833,2023-12-26 21:40:33,producto-gymshark,entusiasmo,7,2023-12-26 21:40:33,2,neutral
JPF.0921,jpf.0921,Y Nike?,0,0,1703644830,2023-12-26 21:40:30,producto-gymshark,entusiasmo,8,2023-12-26 21:40:30,2,neutral
O,ivanortiz___,"pues los que van a entrenar, entrenan con lo que sea y hay quienes pagan para aparentar que entrenan jajaja 🤔",0,0,1703644826,2023-12-26 21:40:26,producto-gymshark,entusiasmo,109,2023-12-26 21:40:26,21,neutral
Francisco Navarrete,packs0077,yo he comprado desde hace tiempo y la neta me duran un chingo,0,0,1703644794,2023-12-26 21:39:54,producto-gymshark,entusiasmo,61,2023-12-26 21:39:54,13,neutral
Doktorotaku,doktorotaku666,Marcas mexas les recomiendo THP o stayhungry👍,0,0,1703644661,2023-12-26 21:37:41,producto-gymshark,entusiasmo,45,2023-12-26 21:37:41,7,neutral
Alex,alex_0.28d,"alch, no tienen cuidado a la hora de mandar sus pedidos y ni los fabricant Bien, pedi un pans negro con El logo de gymshark y ya se esta descociendo",0,1,1703644628,2023-12-26 21:37:08,producto-gymshark,frustracion,148,2023-12-26 21:37:08,30,neutral
Brayan Enrique Lopez,brianlop10,youngla god,0,0,1703644500,2023-12-26 21:35:00,producto-gymshark,entusiasmo,11,2023-12-26 21:35:00,2,neutral
Johan Montes,johanbk0,yo uso gym shark y youngla y para mí gusto son muy cómodos,0,0,1703644399,2023-12-26 21:33:19,producto-gymshark,testimonio,58,2023-12-26 21:33:19,13,neutral
L,avalxs._,Youngla es mejor 😮‍💨,0,0,1703644378,2023-12-26 21:32:58,producto-gymshark,satisfaccion,20,2023-12-26 21:32:58,4,neutral
Angel,angelsa01_,Básicamente como todas las marcas famosas,0,0,1703644374,2023-12-26 21:32:54,producto-gymshark,entusiasmo,41,2023-12-26 21:32:54,6,neutral
Carlos Espinosa,carlosespr,yo entrenando con mi playera de GAP de hace 10 años ☠️☠️☠️,0,0,1703644352,2023-12-26 21:32:32,producto-gymshark,testimonio,58,2023-12-26 21:32:32,12,neutral
onlyBrayanP,onlybrayanp91,tengo 2 años de comprar esa marca y todas me han salido bien🤔,0,0,1703644136,2023-12-26 21:28:56,producto-gymshark,consulta,61,2023-12-26 21:28:56,13,neutral
Richar Diego Ari,diego.ari8,sólo sus logos.. mejor comprar fakes,0,0,1703644062,2023-12-26 21:27:42,producto-gymshark,consulta,37,2023-12-26 21:27:42,6,negative
Yessica Tinajero,eyes.without.a.faceeeee,Tinajero,0,0,1703644010,2023-12-26 21:26:50,producto-gymshark,entusiasmo,14,2023-12-26 21:26:50,1,neutral
toj,angers267,🤣🤣🤣,0,0,1703643821,2023-12-26 21:23:41,producto-gymshark,entusiasmo,3,2023-12-26 21:23:41,1,neutral
jose,bebe1450,youngla,0,0,1703643036,2023-12-26 21:10:36,producto-gymshark,entusiasmo,7,2023-12-26 21:10:36,1,neutral
Diego,dg.stz44,me compro una sudadera gymshark automáticamente my fyp,0,0,1703642998,2023-12-26 21:09:58,producto-gymshark,entusiasmo,54,2023-12-26 21:09:58,8,neutral
qqq,sfflsd,me encanta pero no la compraría en tienda solo en el mercado de pulgas por 100 o 200 pejecoins,0,0,1703642528,2023-12-26 21:02:08,producto-gymshark,queja,94,2023-12-26 21:02:08,19,neutral
Nuada,dekuwwwu,y la mochila?,0,0,1703642493,2023-12-26 21:01:33,producto-gymshark,entusiasmo,13,2023-12-26 21:01:33,3,neutral
37636446436773,salvadorperez1653,La de Chedraui está mejor,0,1,1703642254,2023-12-26 20:57:34,producto-gymshark,satisfaccion,25,2023-12-26 20:57:34,5,neutral
Esteban,estebanlgp,vale la pena comprarla solo en BlackSale 😎,0,1,1703641707,2023-12-26 20:48:27,producto-gymshark,queja,42,2023-12-26 20:48:27,8,neutral
msfz,msfz22,la ropa se compra depende del estampado que lleve así es la generación de hoy,0,0,1703641543,2023-12-26 20:45:43,producto-gymshark,entusiasmo,77,2023-12-26 20:45:43,15,neutral
✝️Alda✝️,alda_conde,Están cool los diseños pero su calidad no es buena,0,0,1703641255,2023-12-26 20:40:55,producto-gymshark,entusiasmo,50,2023-12-26 20:40:55,10,neutral
AM.GJ,adrx_gr4,@🔱duser⚡🔱,0,1,1703641043,2023-12-26 20:37:23,producto-gymshark,entusiasmo,9,2023-12-26 20:37:23,1,neutral
Anahi Moya,anahi_mg28,y youngla?,0,0,1703641036,2023-12-26 20:37:16,producto-gymshark,entusiasmo,11,2023-12-26 20:37:16,2,neutral
Jesus Lenin,lenntender,"Yo tengo mucha ropa Gymshark pero me gusta los que son bordados y me ha durado bastante, no se han despintado y la tela viene gruesa! Y no huele feo",0,0,1703640563,2023-12-26 20:29:23,producto-gymshark,entusiasmo,148,2023-12-26 20:29:23,30,neutral
🐩,hzkmv,a mi si me gustó y si me duraron un buen jeje,0,0,1703638958,2023-12-26 20:02:38,producto-gymshark,entusiasmo,45,2023-12-26 20:02:38,12,neutral
..,cristo124_8_4___0,.marxo,0,2,1703638640,2023-12-26 19:57:20,producto-gymshark,entusiasmo,10,2023-12-26 19:57:20,1,neutral
D U L C E,dulce515018,"Están lindos, perooo duran más mis coordinados de SHEIN, a parte no importa que uses, sino tu avance😎",0,0,1703638469,2023-12-26 19:54:29,producto-gymshark,entusiasmo,101,2023-12-26 19:54:29,18,neutral
baez_baez,baez_baeez,"las oversize de jhon leopard las mejores, las recomiendo y no son tan costosas",0,0,1703638264,2023-12-26 19:51:04,producto-gymshark,entusiasmo,78,2023-12-26 19:51:04,14,neutral
UVAlencia,vaheules_616,yo lo consigo pirata 😎,0,0,1703638212,2023-12-26 19:50:12,producto-gymshark,entusiasmo,22,2023-12-26 19:50:12,5,neutral
El temachero,el_temachero,Alguna alternativa?,0,0,1703638182,2023-12-26 19:49:42,producto-gymshark,entusiasmo,19,2023-12-26 19:49:42,2,neutral
thesant16,thesant16,recomienden tiendas que si sean chidas y no tan costosas,0,0,1703638169,2023-12-26 19:49:29,producto-gymshark,entusiasmo,56,2023-12-26 19:49:29,10,neutral
Angel Rojas,angelrojas032,"Para calidad jednorth, tengo ropa de esa marca q compré hace años y es duradera",0,0,1703638038,2023-12-26 19:47:18,producto-gymshark,testimonio,80,2023-12-26 19:47:18,15,neutral
🦁,santiagobautista038,Qué tal la ropa de youngla?,0,0,1703638036,2023-12-26 19:47:16,producto-gymshark,entusiasmo,27,2023-12-26 19:47:16,6,neutral
𒉭,angxl_lopezz,pura envidia viejo,0,0,1703637985,2023-12-26 19:46:25,producto-gymshark,entusiasmo,18,2023-12-26 19:46:25,3,neutral
Alex S,alekss9608,"Pero GS no es tan Caro, es bastante normal, asi Que la calidad-precio me parece bastante bien",0,0,1703637768,2023-12-26 19:42:48,producto-gymshark,frustracion,93,2023-12-26 19:42:48,17,neutral
luis Suárez,luis.nsv,"Jajaja sobrevalorados, por david laid nada más se “mantienen”, youngla esta para enterrar a gymshark",0,0,1703637506,2023-12-26 19:38:26,producto-gymshark,entusiasmo,102,2023-12-26 19:38:26,15,neutral
Adrian Vargas,adrianvargas0717,de hecho la ropa imitación gymshark tiene más calidad que la OG,0,0,1703637068,2023-12-26 19:31:08,producto-gymshark,entusiasmo,63,2023-12-26 19:31:08,12,neutral
🐕,reprox987,Que marca es la mejor para gym? Hablando de calidad sin importar precio,0,0,1703636984,2023-12-26 19:29:44,producto-gymshark,satisfaccion,71,2023-12-26 19:29:44,13,neutral
Ricky Fragoso,rickyfg1329,"pues yo eh comprado pants, top shirts, sudaderas y la neta es que no es tan caro y la calidad es más buena que mala les pongo unas madrinas y lavadas continuas y si me han durado",0,0,1703636708,2023-12-26 19:25:08,producto-gymshark,entusiasmo,179,2023-12-26 19:25:08,37,neutral
ToProductosOnline,toproductosonline,"Amigo deberías probar las camisas de OldNavy, en específico las ""Active Cloud 94 Soft"", para ver que opinas de su calidad",0,0,1703635867,2023-12-26 19:11:07,producto-gymshark,entusiasmo,121,2023-12-26 19:11:07,21,neutral
Real,realest_gym_enjoyner,y los calzones? jajajaj,0,2,1703635502,2023-12-26 19:05:02,producto-gymshark,entusiasmo,23,2023-12-26 19:05:02,4,neutral
HectorDav,hecdect,Yo llevo 3 años con ropa gymshark y anda atm,0,0,1703635397,2023-12-26 19:03:17,producto-gymshark,testimonio,44,2023-12-26 19:03:17,10,neutral
Miguel Garibay,miguel10mejg,La neta es mejor comprar las marcas clásicas y ya,0,0,1703635064,2023-12-26 18:57:44,producto-gymshark,consulta,49,2023-12-26 18:57:44,10,neutral
simple123,jdkejeiueelfgdgf785,a Prueba,0,0,1703634938,2023-12-26 18:55:38,producto-gymshark,entusiasmo,20,2023-12-26 18:55:38,2,neutral
romerokalumka2099,romerokalumka2099,Youngla 100 %,0,0,1703634562,2023-12-26 18:49:22,producto-gymshark,entusiasmo,13,2023-12-26 18:49:22,3,neutral
.,usuari109998k,❤❤❤,0,0,1703634560,2023-12-26 18:49:20,producto-gymshark,entusiasmo,3,2023-12-26 18:49:20,1,positive
olympo_robert,nutri_robert,yo compré una camiseta abierta de los oblicuo y me llegó bien y olía a nuevo,0,0,1703633409,2023-12-26 18:30:09,producto-gymshark,frustracion,76,2023-12-26 18:30:09,16,neutral
Gatita Cachonda,gibinauta,Puro YoungLa,0,0,1703633399,2023-12-26 18:29:59,producto-gymshark,entusiasmo,12,2023-12-26 18:29:59,2,neutral
Brando,gogis.32,mejor adidas,0,0,1703633249,2023-12-26 18:27:29,producto-gymshark,satisfaccion,12,2023-12-26 18:27:29,2,neutral
arq_jonathan b,balmark_estudio,muy bonito pero cuando quieres desafiliarte de su servicio se te pasean y no lo hacen por meses.. 😠,543,98,1708567624,2024-02-21 21:07:04,servicio-internet,entusiasmo,99,2024-02-21 21:07:04,19,negative
